age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
23,Retired,"Nov 5, 1987",right,"1,96m",31336,,"Aug 1, 2010",€500k,Ruud Boffin,['Belgium'],West-Ham-United,Goalkeeper,2010-2011,MVV Maastricht,
21,TJ Ligmet Milin,"Jan 28, 1990",right,"1,91m",61589,,"Jul 1, 2008",€250k,Marek Stech,['Czech Republic'],West-Ham-United,Goalkeeper,2010-2011,: Ablöse -,
17,Unknown,"Jan 11, 1994",right,"1,88m",61584,,,,Jake Larkins,['England'],West-Ham-United,Goalkeeper,2010-2011,,
32,Retired,"Apr 18, 1979",left,"1,85m",3273,,"Jan 18, 2007",€7.50m,Matthew Upson,['England'],West-Ham-United,Centre-Back,2010-2011,: Ablöse €12.60m,
22,Without Club,"Mar 29, 1989",right,"1,92m",61592,,"Jul 1, 2007",€4.00m,James Tomkins,['England'],West-Ham-United,Centre-Back,2010-2011,: Ablöse -,
29,Retired,"Mar 31, 1982",right,"1,83m",20714,,"Aug 3, 2010",€3.00m,Tal Ben Haim,['Israel'],West-Ham-United,Centre-Back,2010-2011,: Ablöse free transfer,
31,Retired,"Nov 27, 1979",right,"1,89m",9702,,"Aug 1, 2009",€3.00m,Radoslav Kovac,['Czech Republic'],West-Ham-United,Centre-Back,2010-2011,: Ablöse €3.80m,
25,Retired,"May 6, 1986",right,"1,91m",37398,,"Aug 31, 2009",€3.00m,Manuel da Costa,"['Morocco', 'Portugal']",West-Ham-United,Centre-Back,2010-2011,: Ablöse €2.70m,
25,Retired,"Mar 1, 1986",right,"1,83m",24637,,"Jul 1, 2006",€2.50m,Jonathan Spector,"['United States', 'Germany']",West-Ham-United,Centre-Back,2010-2011,Manchester United,
22,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€1.50m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2010-2011,FC Midtjylland,
31,Retired,"Aug 8, 1979",right,"1,78m",12709,,"Jul 5, 2005",€1.50m,Danny Gabbidon,"['Wales', 'Jamaica']",West-Ham-United,Centre-Back,2010-2011,: Ablöse €2.00m,
30,Retired,"Aug 5, 1980",left,"1,78m",3682,,"Jan 12, 2011",€5.00m,Wayne Bridge,['England'],West-Ham-United,Left-Back,2010-2011,: Ablöse €350k,
29,Retired,"Feb 25, 1982",left,"1,80m",17432,,"Jul 1, 2009",€4.00m,Hérita Ilunga,"['DR Congo', 'France']",West-Ham-United,Left-Back,2010-2011,: Ablöse €3.50m,
19,Great Wakering Rovers,"Oct 11, 1991",left,"1,75m",87649,,,,Jordan Brown,['England'],West-Ham-United,Left-Back,2010-2011,,
27,Retired,"Aug 1, 1983",right,"1,80m",18093,,"Aug 1, 2007",€4.00m,Julien Faubert,"['Martinique', 'France']",West-Ham-United,Right-Back,2010-2011,: Ablöse €9.15m,
31,Retired,"Sep 20, 1979",both,"1,81m",1423,,"Aug 31, 2010",€2.00m,Lars Jacobsen,['Denmark'],West-Ham-United,Right-Back,2010-2011,Blackburn Rovers,
21,Retired,"May 24, 1990",right,"1,89m",61588,,"Jul 1, 2008",,Jordan Spence,['England'],West-Ham-United,Right-Back,2010-2011,: Ablöse -,
26,Retired,"Apr 19, 1985",right,"1,84m",21905,,"Jul 23, 2008",€8.00m,Valon Behrami,"['Switzerland', 'Kosovo']",West-Ham-United,Defensive Midfield,2010-2011,: Ablöse €6.30m,
30,Retired,"Oct 13, 1980",right,"1,80m",3785,,"Jul 1, 2007",€13.00m,Scott Parker,['England'],West-Ham-United,Central Midfield,2010-2011,Newcastle United,
24,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.50m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2010-2011,: Ablöse -,
29,Retired,"Apr 5, 1982",left,"1,84m",1573,,"Jul 1, 2010",€4.50m,Thomas Hitzlsperger,['Germany'],West-Ham-United,Central Midfield,2010-2011,: Ablöse free transfer,
22,Retired,"Oct 2, 1988",right,"1,83m",61568,,"Jul 1, 2007",€4.00m,Jack Collison,"['Wales', 'England']",West-Ham-United,Central Midfield,2010-2011,: Ablöse -,
28,Retired,"May 18, 1983",right,"1,74m",3995,,"Jan 25, 2011",€2.50m,Gary O'Neil,['England'],West-Ham-United,Central Midfield,2010-2011,Middlesbrough FC,
32,Retired,"Dec 29, 1978",right,"1,70m",3118,,"Aug 16, 2007",€2.50m,Kieron Dyer,"['England', 'Antigua and Barbuda']",West-Ham-United,Right Midfield,2010-2011,Newcastle United,
33,Retired,"Aug 4, 1977",left,"1,78m",3422,,"Jan 1, 2007",€1.50m,Luís Boa Morte,"['Portugal', 'Sao Tome and Principe']",West-Ham-United,Left Midfield,2010-2011,Fulham FC,
28,Retired,"May 2, 1983",left,"1,80m",23197,,"Aug 1, 2009",€4.00m,Alessandro Diamanti,['Italy'],West-Ham-United,Attacking Midfield,2010-2011,: Ablöse €6.80m,
21,Retired,"Nov 26, 1989",right,"1,83m",87672,,"Jul 1, 2008",€3.00m,Junior Stanislas,"['England', 'St. Lucia']",West-Ham-United,Left Winger,2010-2011,: Ablöse -,
20,Without Club,"Sep 30, 1990",left,"1,72m",87651,,,,Anthony Edgar,"['England', 'Dominica']",West-Ham-United,Left Winger,2010-2011,,
24,Querétaro FC,"Jun 21, 1987",right,"1,75m",51079,,"Jul 9, 2010",€3.50m,Pablo Barrera,['Mexico'],West-Ham-United,Right Winger,2010-2011,UNAM Pumas,
22,Retired,"Dec 27, 1988",right,"1,78m",67081,,"May 31, 2008",€2.00m,Zavon Hines,"['Jamaica', 'England']",West-Ham-United,Right Winger,2010-2011,Coventry City,
24,Retired,"Mar 25, 1987",,,35852,,"Aug 27, 2010",€4.50m,Victor Obinna,"['Nigeria', 'Italy']",West-Ham-United,Second Striker,2010-2011,: Ablöse ?,
21,Chatham Town,"Nov 27, 1989",right,"1,70m",70714,,"Jan 1, 2008",€2.00m,Freddie Sears,['England'],West-Ham-United,Second Striker,2010-2011,: Ablöse -,
27,Retired,"Oct 12, 1983",right,"1,91m",3179,,"Oct 14, 2013",€7.50m,Carlton Cole,"['England', 'Sierra Leone']",West-Ham-United,Centre-Forward,2010-2011,Without Club,
26,Retired,"May 25, 1985",right,"1,89m",40205,,"Jan 28, 2011",€7.00m,Demba Ba,"['Senegal', 'France']",West-Ham-United,Centre-Forward,2010-2011,: Ablöse €3.00m,
30,Retired,"Jul 8, 1980",right,"1,75m",3144,,"Jan 30, 2011",€7.00m,Robbie Keane,['Ireland'],West-Ham-United,Centre-Forward,2010-2011,Tottenham Hotspur,
32,Retired,"Dec 8, 1978",right,"1,88m",5683,,"Jul 16, 2010",€4.00m,Frédéric Piquionne,"['Martinique', 'France']",West-Ham-United,Centre-Forward,2010-2011,: Ablöse €1.20m,
33,Retired,"Nov 12, 1977",right,"1,84m",3091,,"Feb 1, 2010",€1.00m,Benni McCarthy,['South Africa'],West-Ham-United,Centre-Forward,2010-2011,Blackburn Rovers,
19,Yeovil Town,"Sep 24, 1991",right,"1,90m",119123,,"Jul 22, 2009",€1.00m,Frank Nouble,"['England', ""Cote d'Ivoire""]",West-Ham-United,Centre-Forward,2010-2011,Chelsea FC U18,
17,---,"Mar 8, 1994",,"1,80m",183966,,,,Dylan Tombides,"['Australia', 'Greece']",West-Ham-United,Centre-Forward,2010-2011,,
25,Retired,"May 2, 1988",right,"1,88m",52191,,"Jul 1, 2012",€1.50m,Stephen Henderson,['Ireland'],West-Ham-United,Goalkeeper,2012-2013,: Ablöse €745k,
38,Retired,"Apr 19, 1975",right,"1,91m",3692,,"Jul 1, 2012",€1.00m,Jussi Jääskeläinen,['Finland'],West-Ham-United,Goalkeeper,2012-2013,: Ablöse free transfer,
20,Without Club,"Dec 19, 1992",right,"1,97m",111428,,"Jul 23, 2012",€500k,Raphael Spiegel,['Switzerland'],West-Ham-United,Goalkeeper,2012-2013,: Ablöse €400k,
24,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€6.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2012-2013,FC Midtjylland,
24,Without Club,"Mar 29, 1989",right,"1,92m",61592,,"Jul 1, 2007",€5.50m,James Tomkins,['England'],West-Ham-United,Centre-Back,2012-2013,: Ablöse -,
29,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€3.50m,James Collins,['Wales'],West-Ham-United,Centre-Back,2012-2013,: Ablöse €3.20m,
30,Retired,"Jan 16, 1983",left,"1,91m",1094,,"Jan 28, 2013",€2.50m,Emanuel Pogatetz,['Austria'],West-Ham-United,Centre-Back,2012-2013,VfL Wolfsburg,
19,Charlton Athletic,"Apr 13, 1994",left,"1,83m",207037,,"Dec 16, 2011",€250k,Dan Potts,['England'],West-Ham-United,Centre-Back,2012-2013,: Ablöse -,
17,Retired,"Aug 5, 1995",right,"1,86m",183281,,,,Leo Chambers,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2012-2013,,
32,Retired,"Apr 29, 1981",left,"1,83m",3775,,"Jul 1, 2012",€1.50m,George McCartney,['Northern Ireland'],West-Ham-United,Left-Back,2012-2013,Sunderland AFC,
27,Retired,"Feb 17, 1986",right,"1,80m",34672,,"Jul 30, 2011",€2.50m,Joey O'Brien,['Ireland'],West-Ham-United,Right-Back,2012-2013,: Ablöse free transfer,
32,Retired,"Jun 13, 1981",right,"1,88m",1368,,"Aug 31, 2011",€1.00m,Guy Demel,"[""Cote d'Ivoire"", 'France']",West-Ham-United,Right-Back,2012-2013,: Ablöse free transfer,
23,Retired,"May 24, 1990",right,"1,89m",61588,,"Jul 1, 2008",€500k,Jordan Spence,['England'],West-Ham-United,Right-Back,2012-2013,: Ablöse -,
20,Without Club,"Oct 23, 1992",right,"1,73m",121232,,,,Callum Driver,['England'],West-Ham-United,Right-Back,2012-2013,,
31,Retired,"Jul 15, 1981",right,"1,89m",1327,,"Aug 10, 2012",€1.25m,Alou Diarra,"['France', 'Mali']",West-Ham-United,Defensive Midfield,2012-2013,Olympique Marseille,
26,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€8.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2012-2013,: Ablöse -,
26,Al-Sailiya SC,"Jun 14, 1987",right,"1,84m",70950,,"Jul 1, 2012",€7.50m,Mohamed Diamé,"['Senegal', 'France']",West-Ham-United,Central Midfield,2012-2013,Wigan Athletic,
24,Retired,"Oct 2, 1988",right,"1,83m",61568,,"Jul 1, 2007",€3.50m,Jack Collison,"['Wales', 'England']",West-Ham-United,Central Midfield,2012-2013,: Ablöse -,
30,Retired,"May 18, 1983",right,"1,74m",3995,,"Jan 25, 2011",€2.50m,Gary O'Neil,['England'],West-Ham-United,Central Midfield,2012-2013,Middlesbrough FC,
19,Southend United,"Aug 18, 1993",right,"1,75m",121238,,,,George Moncur,['England'],West-Ham-United,Central Midfield,2012-2013,,
20,FC Dallas,"Sep 3, 1992",right,"1,78m",175996,,,,Sebastian Lletget,"['United States', 'Argentina']",West-Ham-United,Central Midfield,2012-2013,,
31,Retired,"Nov 27, 1981",left,"1,77m",9218,,"Jul 23, 2011",€3.00m,Matthew Taylor,['England'],West-Ham-United,Left Midfield,2012-2013,: Ablöse €2.50m,
31,Retired,"Jun 24, 1982",right,"1,83m",3950,,"Jul 1, 2011",€6.00m,Kevin Nolan,['England'],West-Ham-United,Attacking Midfield,2012-2013,Newcastle United,
31,Retired,"Nov 8, 1981",right,"1,76m",3876,,"Jan 4, 2013",€4.00m,Joe Cole,['England'],West-Ham-United,Attacking Midfield,2012-2013,: Ablöse free transfer,
20,Precision FC,"Feb 2, 1993",right,"1,75m",128907,,"Jan 31, 2012",€750k,Ravel Morrison,"['Jamaica', 'England']",West-Ham-United,Attacking Midfield,2012-2013,Manchester United U18,
18,Wrexham AFC,"Dec 16, 1994",right,"1,80m",229826,,,,Elliot Lee,['England'],West-Ham-United,Attacking Midfield,2012-2013,,
27,Retired,"May 22, 1986",,"1,73m",15921,,"Aug 24, 2012",€8.00m,Matt Jarvis,['England'],West-Ham-United,Left Winger,2012-2013,Wolverhampton Wanderers,
26,Retired,"Oct 1, 1986",right,"1,88m",9413,,"Jan 31, 2012",€3.00m,Ricardo Vaz Tê,"['Portugal', 'Guinea-Bissau']",West-Ham-United,Right Winger,2012-2013,Barnsley FC,
33,Retired,"May 5, 1980",right,"1,75m",7858,,"Aug 31, 2012",€2.50m,Yossi Benayoun,['Israel'],West-Ham-United,Right Winger,2012-2013,Chelsea FC,
19,Bedford Town,"Oct 20, 1993",left,"1,73m",121236,,"Jul 1, 2011",€750k,Rob Hall,['England'],West-Ham-United,Right Winger,2012-2013,: Ablöse -,
19,Folkestone Invicta FC,"Jan 28, 1994",left,"1,75m",134416,,,,Matthias Fanimo,"['England', 'Nigeria']",West-Ham-United,Right Winger,2012-2013,,
24,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€11.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2012-2013,: Ablöse €17.50m,
25,Without Club,"Sep 3, 1987",left,"1,85m",46831,,"Jul 18, 2012",€4.50m,Modibo Maïga,['Mali'],West-Ham-United,Centre-Forward,2012-2013,: Ablöse €6.00m,
29,Retired,"Jan 10, 1984",right,"1,88m",19085,,"Jan 4, 2013",€3.50m,Marouane Chamakh,"['Morocco', 'France']",West-Ham-United,Centre-Forward,2012-2013,Arsenal FC,
29,Retired,"Oct 12, 1983",right,"1,91m",3179,,"Oct 14, 2013",€3.50m,Carlton Cole,"['England', 'Sierra Leone']",West-Ham-United,Centre-Forward,2012-2013,Without Club,
26,Winsford United,"Dec 11, 1986",right,"1,80m",39705,,"Jan 31, 2012",€2.50m,Nicky Maynard,['England'],West-Ham-United,Centre-Forward,2012-2013,: Ablöse €2.00m,
30,Retired,"Apr 22, 1983",right,"1,80m",51716,,"Jan 11, 2013",€1.00m,Wellington Paulista,"['Brazil', 'Spain']",West-Ham-United,Centre-Forward,2012-2013,Cruzeiro Esporte Clube,
20,---,"Mar 8, 1994",,"1,80m",183966,,,,Dylan Tombides,"['Australia', 'Greece']",West-Ham-United,Centre-Forward,2012-2013,,
19,Eastleigh FC,"Jul 28, 1993",right,"1,91m",214776,,"Jan 31, 2011",,Paul McCallum,['England'],West-Ham-United,Centre-Forward,2012-2013,: Ablöse €75k,
27,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€2.00m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2013-2014,Real Betis Balompié,
39,Retired,"Apr 19, 1975",right,"1,91m",3692,,"Jul 1, 2012",€1.00m,Jussi Jääskeläinen,['Finland'],West-Ham-United,Goalkeeper,2013-2014,: Ablöse free transfer,
26,Retired,"May 2, 1988",right,"1,88m",52191,,"Jul 1, 2012",€1.00m,Stephen Henderson,['Ireland'],West-Ham-United,Goalkeeper,2013-2014,: Ablöse €745k,
21,Without Club,"Dec 19, 1992",right,"1,97m",111428,,"Jul 23, 2012",€500k,Raphael Spiegel,['Switzerland'],West-Ham-United,Goalkeeper,2013-2014,: Ablöse €400k,
25,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€6.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2013-2014,FC Midtjylland,
25,Without Club,"Mar 29, 1989",right,"1,92m",61592,,"Jul 1, 2007",€5.00m,James Tomkins,['England'],West-Ham-United,Centre-Back,2013-2014,: Ablöse -,
30,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€3.00m,James Collins,['Wales'],West-Ham-United,Centre-Back,2013-2014,: Ablöse €3.20m,
31,Retired,"Apr 28, 1983",right,"1,91m",42751,,"Jan 6, 2014",€1.50m,Roger Johnson,['England'],West-Ham-United,Centre-Back,2013-2014,Wolverhampton Wanderers,
18,Retired,"Aug 5, 1995",right,"1,86m",183281,,,€250k,Leo Chambers,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2013-2014,,
20,Charlton Athletic,"Apr 13, 1994",left,"1,83m",207037,,"Dec 16, 2011",€250k,Dan Potts,['England'],West-Ham-United,Centre-Back,2013-2014,: Ablöse -,
17,Luton Town,"Sep 2, 1996",right,"1,89m",264220,,"Oct 1, 2014",,Reece Burke,['England'],West-Ham-United,Centre-Back,2013-2014,: Ablöse -,
33,Retired,"May 26, 1981",left,"1,79m",14940,,"Jul 1, 2013",€1.50m,Răzvan Raț,['Romania'],West-Ham-United,Left-Back,2013-2014,Shakhtar Donetsk,
33,Retired,"Apr 29, 1981",left,"1,83m",3775,,"Jul 1, 2012",€1.00m,George McCartney,['Northern Ireland'],West-Ham-United,Left-Back,2013-2014,Sunderland AFC,
28,Retired,"Feb 17, 1986",right,"1,80m",34672,,"Jul 30, 2011",€3.00m,Joey O'Brien,['Ireland'],West-Ham-United,Right-Back,2013-2014,: Ablöse free transfer,
33,Retired,"Jun 13, 1981",right,"1,88m",1368,,"Aug 31, 2011",€1.50m,Guy Demel,"[""Cote d'Ivoire"", 'France']",West-Ham-United,Right-Back,2013-2014,: Ablöse free transfer,
21,Without Club,"Oct 23, 1992",right,"1,73m",121232,,,,Callum Driver,['England'],West-Ham-United,Right-Back,2013-2014,,
32,Retired,"Jul 15, 1981",right,"1,89m",1327,,"Aug 10, 2012",€1.00m,Alou Diarra,"['France', 'Mali']",West-Ham-United,Defensive Midfield,2013-2014,Olympique Marseille,
20,Luton Town,"Mar 22, 1994",right,"1,75m",244338,,,,Pelly Ruddock Mpanzu,"['DR Congo', 'England']",West-Ham-United,Defensive Midfield,2013-2014,,
27,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2013-2014,: Ablöse -,
27,Al-Sailiya SC,"Jun 14, 1987",right,"1,84m",70950,,"Jul 1, 2012",€7.00m,Mohamed Diamé,"['Senegal', 'France']",West-Ham-United,Central Midfield,2013-2014,Wigan Athletic,
29,Retired,"Apr 9, 1985",right,"1,75m",22203,,"Jan 25, 2014",€4.50m,Antonio Nocerino,['Italy'],West-Ham-United,Central Midfield,2013-2014,AC Milan,
25,Retired,"Oct 2, 1988",right,"1,83m",61568,,"Jul 1, 2007",€2.00m,Jack Collison,"['Wales', 'England']",West-Ham-United,Central Midfield,2013-2014,: Ablöse -,
21,Magusa Türk Gücü,"Nov 11, 1992",right,"1,79m",177321,,"Jan 30, 2014",€700k,Abdul Razak,"[""Cote d'Ivoire""]",West-Ham-United,Central Midfield,2013-2014,Anzhi Makhachkala ( -2022),
21,FC Dallas,"Sep 3, 1992",right,"1,78m",175996,,,,Sebastian Lletget,"['United States', 'Argentina']",West-Ham-United,Central Midfield,2013-2014,,
20,Macclesfield FC,"Oct 23, 1993",right,"1,79m",181168,,"Jul 1, 2013",,Danny Whitehead,['England'],West-Ham-United,Central Midfield,2013-2014,: Ablöse ?,
20,Southend United,"Aug 18, 1993",right,"1,75m",121238,,,,George Moncur,['England'],West-Ham-United,Central Midfield,2013-2014,,
27,Retired,"Nov 2, 1986",left,"1,74m",73786,,"Jan 31, 2014",€7.00m,Pablo Armero,['Colombia'],West-Ham-United,Left Midfield,2013-2014,: Ablöse ?,
29,Retired,"Jul 22, 1984",left,"1,80m",4063,,"Aug 13, 2013",€5.00m,Stewart Downing,['England'],West-Ham-United,Left Midfield,2013-2014,: Ablöse €5.80m,
32,Retired,"Nov 27, 1981",left,"1,77m",9218,,"Jul 23, 2011",€1.50m,Matthew Taylor,['England'],West-Ham-United,Left Midfield,2013-2014,: Ablöse €2.50m,
32,Retired,"Jun 24, 1982",right,"1,83m",3950,,"Jul 1, 2011",€5.00m,Kevin Nolan,['England'],West-Ham-United,Attacking Midfield,2013-2014,Newcastle United,
21,Precision FC,"Feb 2, 1993",right,"1,75m",128907,,"Jan 31, 2012",€4.00m,Ravel Morrison,"['Jamaica', 'England']",West-Ham-United,Attacking Midfield,2013-2014,Manchester United U18,
32,Retired,"Nov 8, 1981",right,"1,76m",3876,,"Jan 4, 2013",€2.50m,Joe Cole,['England'],West-Ham-United,Attacking Midfield,2013-2014,: Ablöse free transfer,
19,Wrexham AFC,"Dec 16, 1994",right,"1,80m",229826,,,,Elliot Lee,['England'],West-Ham-United,Attacking Midfield,2013-2014,,
28,Retired,"May 22, 1986",,"1,73m",15921,,"Aug 24, 2012",€5.50m,Matt Jarvis,['England'],West-Ham-United,Left Winger,2013-2014,Wolverhampton Wanderers,
27,Retired,"Oct 1, 1986",right,"1,88m",9413,,"Jan 31, 2012",€2.50m,Ricardo Vaz Tê,"['Portugal', 'Guinea-Bissau']",West-Ham-United,Right Winger,2013-2014,Barnsley FC,
20,Folkestone Invicta FC,"Jan 28, 1994",left,"1,75m",134416,,,,Matthias Fanimo,"['England', 'Nigeria']",West-Ham-United,Right Winger,2013-2014,,
25,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€16.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2013-2014,: Ablöse €17.50m,
32,Retired,"Jun 18, 1982",left,"1,86m",5825,,"Jan 24, 2014",€4.50m,Marco Borriello,['Italy'],West-Ham-United,Centre-Forward,2013-2014,: Ablöse €700k,
26,Without Club,"Sep 3, 1987",left,"1,85m",46831,,"Jul 18, 2012",€2.50m,Modibo Maïga,['Mali'],West-Ham-United,Centre-Forward,2013-2014,: Ablöse €6.00m,
33,Retired,"Jan 1, 1981",,,2874,,"Sep 10, 2013",€2.00m,Mladen Petric,"['Croatia', 'Switzerland']",West-Ham-United,Centre-Forward,2013-2014,Without Club,
30,Retired,"Oct 12, 1983",right,"1,91m",3179,,"Oct 14, 2013",€1.50m,Carlton Cole,"['England', 'Sierra Leone']",West-Ham-United,Centre-Forward,2013-2014,Without Club,
20,Halmstads BK,"May 22, 1994",right,"1,83m",134426,,,€300k,Blair Turgott,"['Jamaica', 'England']",West-Ham-United,Centre-Forward,2013-2014,,
20,---,"Mar 8, 1994",,"1,80m",183966,,,,Dylan Tombides,"['Australia', 'Greece']",West-Ham-United,Centre-Forward,2013-2014,,
20,Cork City FC,"May 1, 1994",right,"1,75m",191320,,"Jan 3, 2013",,Sean Maguire,"['Ireland', 'England']",West-Ham-United,Centre-Forward,2013-2014,: Ablöse ?,
18,Liversedge FC,"Dec 7, 1995",right,"1,78m",207009,,"Jan 1, 2014",,Jaanai Gordon,"['England', 'Jamaica']",West-Ham-United,Centre-Forward,2013-2014,Peterborough United,
28,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€5.00m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2014-2015,Real Betis Balompié,
22,Without Club,"Dec 19, 1992",right,"1,97m",111428,,"Jul 23, 2012",€500k,Raphael Spiegel,['Switzerland'],West-Ham-United,Goalkeeper,2014-2015,: Ablöse €400k,
40,Retired,"Apr 19, 1975",right,"1,91m",3692,,"Jul 1, 2012",€500k,Jussi Jääskeläinen,['Finland'],West-Ham-United,Goalkeeper,2014-2015,: Ablöse free transfer,
26,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€9.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2014-2015,FC Midtjylland,
26,Without Club,"Mar 29, 1989",right,"1,92m",61592,,"Jul 1, 2007",€6.00m,James Tomkins,['England'],West-Ham-United,Centre-Back,2014-2015,: Ablöse -,
31,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€2.00m,James Collins,['Wales'],West-Ham-United,Centre-Back,2014-2015,: Ablöse €3.20m,
22,Without Club,"Apr 20, 1993",right,"1,88m",157907,,"Jan 3, 2015",€500k,Doneil Henry,"['Canada', 'Jamaica']",West-Ham-United,Centre-Back,2014-2015,: Ablöse €1.90m,
21,Charlton Athletic,"Apr 13, 1994",left,"1,83m",207037,,"Dec 16, 2011",€250k,Dan Potts,['England'],West-Ham-United,Centre-Back,2014-2015,: Ablöse -,
18,Hartlepool United,"Oct 21, 1996",right,"1,88m",257534,,,,Emmanuel Onariase,"['England', 'Nigeria']",West-Ham-United,Centre-Back,2014-2015,,
16,FC Augsburg,"Dec 16, 1998",right,"1,90m",314295,,"Jul 1, 2015",,Reece Oxford,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2014-2015,: Ablöse -,Fitness - Return unknown
18,Luton Town,"Sep 2, 1996",right,"1,89m",264220,,"Oct 1, 2014",,Reece Burke,['England'],West-Ham-United,Centre-Back,2014-2015,: Ablöse -,
25,West Ham United,"Dec 15, 1989",left,"1,70m",92571,,"Jul 3, 2014",€7.00m,Aaron Cresswell,['England'],West-Ham-United,Left-Back,2014-2015,Ipswich Town,
19,Ebbsfleet United,"May 20, 1996",left,"1,78m",242652,,,,Lewis Page,['England'],West-Ham-United,Left-Back,2014-2015,,
23,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,,"Jul 31, 2014",€7.00m,Carl Jenkinson,"['England', 'Finland']",West-Ham-United,Right-Back,2014-2015,Arsenal FC,
29,Retired,"Feb 17, 1986",right,"1,80m",34672,,"Jul 30, 2011",€1.50m,Joey O'Brien,['Ireland'],West-Ham-United,Right-Back,2014-2015,: Ablöse free transfer,
34,Retired,"Jun 13, 1981",right,"1,88m",1368,,"Aug 31, 2011",€1.00m,Guy Demel,"[""Cote d'Ivoire"", 'France']",West-Ham-United,Right-Back,2014-2015,: Ablöse free transfer,
27,Retired,"Sep 9, 1987",right,"1,85m",27394,,"Aug 31, 2015",€15.00m,Alex Song,"['Cameroon', 'France']",West-Ham-United,Defensive Midfield,2014-2015,FC Barcelona,
25,Without Club,"Dec 21, 1989",right,"1,89m",66934,,"Jul 1, 2014",€9.00m,Cheikhou Kouyaté,"['Senegal', 'Belgium']",West-Ham-United,Defensive Midfield,2014-2015,: Ablöse €7.50m,
19,Burnley FC,"Apr 7, 1996",right,"1,75m",242606,,"Jul 1, 2015",,Josh Cullen,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2014-2015,: Ablöse -,
28,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2014-2015,: Ablöse -,
28,Al-Sailiya SC,"Jun 14, 1987",right,"1,84m",70950,,"Jul 1, 2012",€6.00m,Mohamed Diamé,"['Senegal', 'France']",West-Ham-United,Central Midfield,2014-2015,Wigan Athletic,
20,Retired,"Apr 8, 1995",right,"1,80m",183286,,"Jul 8, 2014",€500k,Diego Poyet,"['Uruguay', 'Spain']",West-Ham-United,Central Midfield,2014-2015,Charlton Athletic,
22,FC Dallas,"Sep 3, 1992",right,"1,78m",175996,,,,Sebastian Lletget,"['United States', 'Argentina']",West-Ham-United,Central Midfield,2014-2015,,
30,Retired,"Mar 20, 1985",right,"1,78m",39883,,"Sep 1, 2014",€4.75m,Morgan Amalfitano,['France'],West-Ham-United,Right Midfield,2014-2015,Olympique Marseille,
30,Retired,"Jul 22, 1984",left,"1,80m",4063,,"Aug 13, 2013",€6.00m,Stewart Downing,['England'],West-Ham-United,Left Midfield,2014-2015,: Ablöse €5.80m,
33,Retired,"Jun 24, 1982",right,"1,83m",3950,,"Jul 1, 2011",€4.00m,Kevin Nolan,['England'],West-Ham-United,Attacking Midfield,2014-2015,Newcastle United,
22,Precision FC,"Feb 2, 1993",right,"1,75m",128907,,"Jan 31, 2012",€3.50m,Ravel Morrison,"['Jamaica', 'England']",West-Ham-United,Attacking Midfield,2014-2015,Manchester United U18,
