age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
20,Larne FC,"Sep 28, 1989",right,"1,83m",44799,"Jul 1, 2007",€250k,Mark Randall,['England'],Arsenal-FC,Central Midfield,2009-2010,Arsenal FC U18,
18,Without Club,"Sep 8, 1991",left,"1,83m",91330,,,Conor Henderson,"['Ireland', 'England']",Arsenal-FC,Central Midfield,2009-2010,,
23,Retired,"Jun 26, 1987",right,"1,77m",18935,"Jul 11, 2008",€18.00m,Samir Nasri,"['France', 'Algeria']",Arsenal-FC,Attacking Midfield,2009-2010,Olympique Marseille,
29,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€11.00m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2009-2010,Borussia Dortmund,
20,Retired,"May 27, 1990",right,"1,88m",44787,"Jul 1, 2008",€750k,Nacer Barazite,"['Netherlands', 'Morocco']",Arsenal-FC,Attacking Midfield,2009-2010,Arsenal FC U18,
19,Without Club,"Dec 27, 1990",left,"1,91m",27969,"Jul 1, 2009",€300k,Jay Emmanuel-Thomas,"['England', 'St. Lucia']",Arsenal-FC,Attacking Midfield,2009-2010,Arsenal FC U18,
29,Retired,"May 29, 1981",both,"1,72m",15378,"Jan 31, 2009",€26.00m,Andrey Arshavin,['Russia'],Arsenal-FC,Left Winger,2009-2010,: Ablöse €16.50m,
19,Retired,"Feb 14, 1991",left,"1,80m",67430,,€150k,Sanchez Watt,"['England', 'Jamaica']",Arsenal-FC,Left Winger,2009-2010,,
21,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€13.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2009-2010,Southampton FC,
21,Los Angeles FC,"Mar 1, 1989",left,"1,77m",35773,"Jan 1, 2006",€5.00m,Carlos Vela,"['Mexico', 'Spain']",Arsenal-FC,Right Winger,2009-2010,Deportivo Guadalajara U20,
19,Without Club,"Mar 30, 1991",right,"1,83m",54933,,,Gilles Sunu,"['Togo', 'France']",Arsenal-FC,Right Winger,2009-2010,,
26,Retired,"Aug 6, 1983",left,"1,83m",4380,"Jul 1, 2004",€25.00m,Robin van Persie,['Netherlands'],Arsenal-FC,Centre-Forward,2009-2010,: Ablöse €4.50m,
27,Retired,"Feb 25, 1983",left,"1,77m",24633,"Jul 1, 2007",€10.50m,Eduardo,"['Croatia', 'Brazil']",Arsenal-FC,Centre-Forward,2009-2010,GNK Dinamo Zagreb,
22,Retired,"Jan 16, 1988",,,34557,"Jul 1, 2007",€8.00m,Nicklas Bendtner,['Denmark'],Arsenal-FC,Centre-Forward,2009-2010,Arsenal FC Reserves,
26,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2007",€4.00m,Lukasz Fabianski,['Poland'],Arsenal-FC,Goalkeeper,2010-2011,: Ablöse €4.35m,
34,Retired,"May 19, 1977",right,"1,91m",16621,"Jul 14, 2004",€3.00m,Manuel Almunia,['Spain'],Arsenal-FC,Goalkeeper,2010-2011,Celta de Vigo,
21,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€2.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2010-2011,Arsenal FC U18,
23,LOSC Lille,"Mar 2, 1988",right,"1,88m",33781,"Jul 4, 2005",€1.00m,Vito Mannone,['Italy'],Arsenal-FC,Goalkeeper,2010-2011,Atalanta Primavera,
20,Luton Town,"Jun 16, 1991",,"1,85m",91340,"Jul 1, 2012",€50k,James Shea,"['England', 'Ireland']",Arsenal-FC,Goalkeeper,2010-2011,Arsenal FC U21,
41,Retired,"Nov 10, 1969",,,122,"Mar 1, 2011",,Jens Lehmann,['Germany'],Arsenal-FC,Goalkeeper,2010-2011,,
25,Retired,"Nov 14, 1985",left,"1,83m",15904,"Jul 1, 2009",€18.00m,Thomas Vermaelen,['Belgium'],Arsenal-FC,Centre-Back,2010-2011,: Ablöse €12.00m,
25,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€10.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2010-2011,FC Lorient,
24,Retired,"Jan 18, 1987",,,34561,"Jul 1, 2004",€6.50m,Johan Djourou,"['Switzerland', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Back,2010-2011,Arsenal FC U18,
30,Retired,"Aug 11, 1980",right,"1,85m",5293,"Aug 26, 2010",€6.00m,Sébastien Squillaci,"['France', 'Italy']",Arsenal-FC,Centre-Back,2010-2011,Sevilla FC,
18,Granada CF,"Sep 28, 1992",left,"1,89m",70245,"Jul 1, 2011",,Ignasi Miquel,['Spain'],Arsenal-FC,Centre-Back,2010-2011,Arsenal FC Reserves,
25,Retired,"Jul 26, 1985",left,"1,76m",7449,"Aug 4, 2003",€15.00m,Gaël Clichy,"['France', 'Martinique']",Arsenal-FC,Left-Back,2010-2011,: Ablöse €375k,
21,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€3.50m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2010-2011,Arsenal FC U18,
28,Retired,"Feb 14, 1983",right,"1,76m",26764,"Jul 12, 2007",€17.00m,Bacary Sagna,"['France', 'Senegal']",Arsenal-FC,Right-Back,2010-2011,AJ Auxerre,
28,Retired,"Jun 4, 1983",right,"1,78m",13058,"Jan 7, 2005",€6.50m,Emmanuel Eboué,"[""Cote d'Ivoire"", 'Belgium']",Arsenal-FC,Right-Back,2010-2011,KSK Beveren (- 2010),
23,Retired,"Sep 9, 1987",right,"1,85m",27394,"Aug 11, 2005",€17.00m,Alex Song,"['Cameroon', 'France']",Arsenal-FC,Defensive Midfield,2010-2011,: Ablöse €4.00m,
23,Retired,"Feb 16, 1988",right,"1,78m",42352,"Aug 31, 2006",€9.00m,Denílson,['Brazil'],Arsenal-FC,Defensive Midfield,2010-2011,São Paulo Futebol Clube,
21,Retired,"Jun 21, 1990",right,"1,88m",42234,,€2.00m,Håvard Nordtveit,['Norway'],Arsenal-FC,Defensive Midfield,2010-2011,,
24,Retired,"May 4, 1987",right,"1,79m",8806,"Jul 1, 2004",€55.00m,Cesc Fàbregas,['Spain'],Arsenal-FC,Central Midfield,2010-2011,Arsenal FC U18,
19,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€10.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2010-2011,Arsenal FC U18,
25,Retired,"May 11, 1986",right,"1,91m",26763,"Jan 13, 2006",€9.00m,Abou Diaby,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Central Midfield,2010-2011,AJ Auxerre,
20,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€6.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2010-2011,: Ablöse €6.40m,Hamstring injury - Return unknown
20,Retired,"Oct 12, 1990",right,"1,83m",44794,"Jul 1, 2008",€600k,Henri Lansbury,['England'],Arsenal-FC,Central Midfield,2010-2011,Arsenal FC U18,
20,Wealdstone FC,"Dec 9, 1990",right,"1,82m",67426,"Jan 1, 2010",€500k,Craig Eastmond,"['England', 'Jamaica']",Arsenal-FC,Central Midfield,2010-2011,Arsenal FC U18,
19,Without Club,"Sep 8, 1991",left,"1,83m",91330,,€50k,Conor Henderson,"['Ireland', 'England']",Arsenal-FC,Central Midfield,2010-2011,,
24,Retired,"Jun 26, 1987",right,"1,77m",18935,"Jul 11, 2008",€25.00m,Samir Nasri,"['France', 'Algeria']",Arsenal-FC,Attacking Midfield,2010-2011,Olympique Marseille,
30,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€7.50m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2010-2011,Borussia Dortmund,
20,Without Club,"Dec 27, 1990",left,"1,91m",27969,"Jul 1, 2009",€300k,Jay Emmanuel-Thomas,"['England', 'St. Lucia']",Arsenal-FC,Attacking Midfield,2010-2011,Arsenal FC U18,
30,Retired,"May 29, 1981",both,"1,72m",15378,"Jan 31, 2009",€21.00m,Andrey Arshavin,['Russia'],Arsenal-FC,Left Winger,2010-2011,: Ablöse €16.50m,
22,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€14.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2010-2011,Southampton FC,
22,Los Angeles FC,"Mar 1, 1989",left,"1,77m",35773,"Jan 1, 2006",€5.00m,Carlos Vela,"['Mexico', 'Spain']",Arsenal-FC,Right Winger,2010-2011,Deportivo Guadalajara U20,
27,Retired,"Aug 6, 1983",left,"1,83m",4380,"Jul 1, 2004",€24.00m,Robin van Persie,['Netherlands'],Arsenal-FC,Centre-Forward,2010-2011,: Ablöse €4.50m,
27,Retired,"Jan 10, 1984",right,"1,88m",19085,"Jul 1, 2010",€17.00m,Marouane Chamakh,"['Morocco', 'France']",Arsenal-FC,Centre-Forward,2010-2011,: Ablöse free transfer,
23,Retired,"Jan 16, 1988",,,34557,"Jul 1, 2007",€8.50m,Nicklas Bendtner,['Denmark'],Arsenal-FC,Centre-Forward,2010-2011,Arsenal FC Reserves,
22,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€14.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2011-2012,Arsenal FC U18,
27,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2007",€2.50m,Lukasz Fabianski,['Poland'],Arsenal-FC,Goalkeeper,2011-2012,: Ablöse €4.35m,
24,LOSC Lille,"Mar 2, 1988",right,"1,88m",33781,"Jul 4, 2005",€750k,Vito Mannone,['Italy'],Arsenal-FC,Goalkeeper,2011-2012,Atalanta Primavera,
35,Retired,"May 19, 1977",right,"1,91m",16621,"Jul 14, 2004",€500k,Manuel Almunia,['Spain'],Arsenal-FC,Goalkeeper,2011-2012,Celta de Vigo,
19,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2011-2012,Arsenal FC U21,
26,Retired,"Nov 14, 1985",left,"1,83m",15904,"Jul 1, 2009",€18.50m,Thomas Vermaelen,['Belgium'],Arsenal-FC,Centre-Back,2011-2012,: Ablöse €12.00m,
26,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€18.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2011-2012,FC Lorient,
27,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€14.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2011-2012,SV Werder Bremen,
25,Retired,"Jan 18, 1987",,,34561,"Jul 1, 2004",€6.00m,Johan Djourou,"['Switzerland', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Back,2011-2012,Arsenal FC U18,
31,Retired,"Aug 11, 1980",right,"1,85m",5293,"Aug 26, 2010",€1.50m,Sébastien Squillaci,"['France', 'Italy']",Arsenal-FC,Centre-Back,2011-2012,Sevilla FC,
19,Granada CF,"Sep 28, 1992",left,"1,89m",70245,"Jul 1, 2011",,Ignasi Miquel,['Spain'],Arsenal-FC,Centre-Back,2011-2012,Arsenal FC Reserves,
19,Without Club,"Sep 2, 1992",right,"1,88m",122696,"Jul 1, 2013",,Daniel Boateng,"['England', 'Ghana']",Arsenal-FC,Centre-Back,2011-2012,Arsenal FC U21,
29,Retired,"Mar 8, 1983",left,"1,80m",54275,"Aug 31, 2011",€7.50m,André Santos,['Brazil'],Arsenal-FC,Left-Back,2011-2012,Fenerbahce,
22,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€5.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2011-2012,Arsenal FC U18,
22,Retired,"Oct 8, 1989",left,"1,84m",33783,"Jul 1, 2007",€2.50m,Armand Traoré,"['Senegal', 'France']",Arsenal-FC,Left-Back,2011-2012,Arsenal FC U18,
19,St. Ives Town FC,"Oct 25, 1992",left,"1,65m",126195,,,Jernade Meade,"['Montserrat', 'England']",Arsenal-FC,Left-Back,2011-2012,,
29,Retired,"Feb 14, 1983",right,"1,76m",26764,"Jul 12, 2007",€19.00m,Bacary Sagna,"['France', 'Senegal']",Arsenal-FC,Right-Back,2011-2012,AJ Auxerre,
20,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€1.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2011-2012,Charlton Athletic,
24,Retired,"Sep 9, 1987",right,"1,85m",27394,"Aug 11, 2005",€28.50m,Alex Song,"['Cameroon', 'France']",Arsenal-FC,Defensive Midfield,2011-2012,: Ablöse €4.00m,
21,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€3.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2011-2012,Arsenal FC Reserves,
20,Retired,"Jan 10, 1992",right,"1,75m",93056,"Jul 1, 2011",€1.50m,Emmanuel Frimpong,"['Ghana', 'England']",Arsenal-FC,Defensive Midfield,2011-2012,Arsenal FC Reserves,
19,Beijing Guoan,"May 24, 1993",right,"1,71m",122721,"Jul 1, 2011",,Nico Yennaris,"['China', 'England']",Arsenal-FC,Defensive Midfield,2011-2012,Arsenal FC U18,
20,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€22.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2011-2012,Arsenal FC U18,
30,Retired,"Mar 26, 1982",right,"1,77m",7451,"Aug 31, 2011",€14.50m,Mikel Arteta,['Spain'],Arsenal-FC,Central Midfield,2011-2012,: Ablöse €12.00m,
18,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€13.50m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2011-2012,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
21,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€11.50m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2011-2012,: Ablöse €6.40m,Hamstring injury - Return unknown
26,Retired,"May 11, 1986",right,"1,91m",26763,"Jan 13, 2006",€5.00m,Abou Diaby,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Central Midfield,2011-2012,AJ Auxerre,
21,Retired,"Oct 12, 1990",right,"1,83m",44794,"Jul 1, 2008",€1.50m,Henri Lansbury,['England'],Arsenal-FC,Central Midfield,2011-2012,Arsenal FC U18,
21,Wealdstone FC,"Dec 9, 1990",right,"1,82m",67426,"Jan 1, 2010",€500k,Craig Eastmond,"['England', 'Jamaica']",Arsenal-FC,Central Midfield,2011-2012,Arsenal FC U18,
19,Retired,"Sep 23, 1992",right,"1,80m",77966,,€175k,Oğuzhan Özyakup,"['Türkiye', 'Netherlands']",Arsenal-FC,Central Midfield,2011-2012,,
25,Retired,"Jun 26, 1987",right,"1,77m",18935,"Jul 11, 2008",€25.00m,Samir Nasri,"['France', 'Algeria']",Arsenal-FC,Attacking Midfield,2011-2012,Olympique Marseille,
31,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€3.50m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2011-2012,Borussia Dortmund,
25,Without Club,"May 27, 1987",right,"1,79m",33481,"Jul 12, 2011",€14.00m,Gervinho,"[""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2011-2012,: Ablöse €12.00m,
31,Retired,"May 29, 1981",both,"1,72m",15378,"Jan 31, 2009",€11.00m,Andrey Arshavin,['Russia'],Arsenal-FC,Left Winger,2011-2012,: Ablöse €16.50m,
21,Retired,"Feb 14, 1991",left,"1,80m",67430,,,Sanchez Watt,"['England', 'Jamaica']",Arsenal-FC,Left Winger,2011-2012,,
23,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€19.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2011-2012,Southampton FC,
32,Retired,"May 5, 1980",right,"1,75m",7858,"Aug 31, 2011",€4.50m,Yossi Benayoun,['Israel'],Arsenal-FC,Right Winger,2011-2012,Chelsea FC,
19,Yokohama F. Marinos,"Dec 14, 1992",right,"1,81m",129688,"Jan 30, 2011",€3.00m,Ryo Miyaichi,['Japan'],Arsenal-FC,Right Winger,2011-2012,Chukyo High School,
21,Without Club,"Mar 30, 1991",right,"1,83m",54933,,€1.50m,Gilles Sunu,"['Togo', 'France']",Arsenal-FC,Right Winger,2011-2012,,
28,Retired,"Aug 6, 1983",left,"1,83m",4380,"Jul 1, 2004",€47.50m,Robin van Persie,['Netherlands'],Arsenal-FC,Centre-Forward,2011-2012,: Ablöse €4.50m,
24,Retired,"Jan 16, 1988",,,34557,"Jul 1, 2007",€8.50m,Nicklas Bendtner,['Denmark'],Arsenal-FC,Centre-Forward,2011-2012,Arsenal FC Reserves,
28,Retired,"Jan 10, 1984",right,"1,88m",19085,"Jul 1, 2010",€5.50m,Marouane Chamakh,"['Morocco', 'France']",Arsenal-FC,Centre-Forward,2011-2012,: Ablöse free transfer,
26,Ulsan HD FC,"Jul 10, 1985",right,"1,82m",30982,"Aug 30, 2011",€4.00m,Chu-young Park,"['Korea, South']",Arsenal-FC,Centre-Forward,2011-2012,: Ablöse €6.50m,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays"
34,Retired,"Aug 17, 1977",both,"1,88m",3207,"Jan 6, 2012",€3.00m,Thierry Henry,"['France', 'Guadeloupe']",Arsenal-FC,Centre-Forward,2011-2012,New York Red Bulls,
18,Charlton Athletic,"Jul 3, 1993",right,"1,91m",122694,,,Chuks Aneke,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2011-2012,,
23,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€15.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2012-2013,Arsenal FC U18,
28,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2007",€1.50m,Lukasz Fabianski,['Poland'],Arsenal-FC,Goalkeeper,2012-2013,: Ablöse €4.35m,
25,LOSC Lille,"Mar 2, 1988",right,"1,88m",33781,"Jul 4, 2005",€1.00m,Vito Mannone,['Italy'],Arsenal-FC,Goalkeeper,2012-2013,Atalanta Primavera,
22,Luton Town,"Jun 16, 1991",,"1,85m",91340,"Jul 1, 2012",,James Shea,"['England', 'Ireland']",Arsenal-FC,Goalkeeper,2012-2013,Arsenal FC U21,
20,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2012-2013,Arsenal FC U21,
27,Retired,"Nov 14, 1985",left,"1,83m",15904,"Jul 1, 2009",€18.00m,Thomas Vermaelen,['Belgium'],Arsenal-FC,Centre-Back,2012-2013,: Ablöse €12.00m,
28,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€16.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2012-2013,SV Werder Bremen,
27,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€15.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2012-2013,FC Lorient,
26,Retired,"Jan 18, 1987",,,34561,"Jul 1, 2004",€5.00m,Johan Djourou,"['Switzerland', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Back,2012-2013,Arsenal FC U18,
32,Retired,"Aug 11, 1980",right,"1,85m",5293,"Aug 26, 2010",€1.00m,Sébastien Squillaci,"['France', 'Italy']",Arsenal-FC,Centre-Back,2012-2013,Sevilla FC,
19,SC Otelul Galati,"Jan 22, 1994",both,"1,88m",122695,"Jul 1, 2012",€100k,Martin Angha,"['Switzerland', 'DR Congo']",Arsenal-FC,Centre-Back,2012-2013,Arsenal FC U18,
20,Granada CF,"Sep 28, 1992",left,"1,89m",70245,"Jul 1, 2011",,Ignasi Miquel,['Spain'],Arsenal-FC,Centre-Back,2012-2013,Arsenal FC Reserves,
20,Neuchâtel Xamax FCS,"Jun 4, 1993",right,"1,84m",111419,,,Sead Hajrovic,"['Bosnia-Herzegovina', 'Switzerland']",Arsenal-FC,Centre-Back,2012-2013,,
19,Vevey-Sports,"Feb 22, 1994",right,"1,92m",122722,"Jul 1, 2011",,Elton Monteiro,"['Portugal', 'Switzerland']",Arsenal-FC,Centre-Back,2012-2013,Arsenal FC U18,
27,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€10.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2012-2013,Málaga CF,
23,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€8.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2012-2013,Arsenal FC U18,
30,Retired,"Mar 8, 1983",left,"1,80m",54275,"Aug 31, 2011",€2.50m,André Santos,['Brazil'],Arsenal-FC,Left-Back,2012-2013,Fenerbahce,
20,St. Ives Town FC,"Oct 25, 1992",left,"1,65m",126195,,,Jernade Meade,"['Montserrat', 'England']",Arsenal-FC,Left-Back,2012-2013,,
30,Retired,"Feb 14, 1983",right,"1,76m",26764,"Jul 12, 2007",€14.50m,Bacary Sagna,"['France', 'Senegal']",Arsenal-FC,Right-Back,2012-2013,AJ Auxerre,
21,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€4.50m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2012-2013,Charlton Athletic,
18,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€300k,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2012-2013,Arsenal FC U21,
22,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€4.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2012-2013,Arsenal FC Reserves,
21,Retired,"Jan 10, 1992",right,"1,75m",93056,"Jul 1, 2011",€1.50m,Emmanuel Frimpong,"['Ghana', 'England']",Arsenal-FC,Defensive Midfield,2012-2013,Arsenal FC Reserves,
20,Beijing Guoan,"May 24, 1993",right,"1,71m",122721,"Jul 1, 2011",,Nico Yennaris,"['China', 'England']",Arsenal-FC,Defensive Midfield,2012-2013,Arsenal FC U18,
21,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€28.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2012-2013,Arsenal FC U18,
28,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€25.00m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2012-2013,Málaga CF,
19,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€15.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2012-2013,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
31,Retired,"Mar 26, 1982",right,"1,77m",7451,"Aug 31, 2011",€11.00m,Mikel Arteta,['Spain'],Arsenal-FC,Central Midfield,2012-2013,: Ablöse €12.00m,
22,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€10.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2012-2013,: Ablöse €6.40m,Hamstring injury - Return unknown
27,Retired,"May 11, 1986",right,"1,91m",26763,"Jan 13, 2006",€4.00m,Abou Diaby,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Central Midfield,2012-2013,AJ Auxerre,
20,Rot-Weiss Essen,"Jan 18, 1993",right,"1,77m",86643,"Jan 31, 2012",,Thomas Eisfeld,['Germany'],Arsenal-FC,Central Midfield,2012-2013,Borussia Dortmund U19,
32,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€2.00m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2012-2013,Borussia Dortmund,
26,Without Club,"May 27, 1987",right,"1,79m",33481,"Jul 12, 2011",€10.50m,Gervinho,"[""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2012-2013,: Ablöse €12.00m,
32,Retired,"May 29, 1981",both,"1,72m",15378,"Jan 31, 2009",€4.50m,Andrey Arshavin,['Russia'],Arsenal-FC,Left Winger,2012-2013,: Ablöse €16.50m,
17,Bayern Munich,"Jul 14, 1995",right,"1,76m",159471,"Jul 1, 2013",,Serge Gnabry,"['Germany', ""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2012-2013,Arsenal FC U18,
24,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€25.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2012-2013,Southampton FC,
20,Yokohama F. Marinos,"Dec 14, 1992",right,"1,81m",129688,"Jan 30, 2011",€2.50m,Ryo Miyaichi,['Japan'],Arsenal-FC,Right Winger,2012-2013,Chukyo High School,
28,Górnik Zabrze,"Jun 4, 1985",left,"1,82m",15185,"Jul 1, 2012",€23.00m,Lukas Podolski,"['Germany', 'Poland']",Arsenal-FC,Centre-Forward,2012-2013,1.FC Köln,
26,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€15.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2012-2013,: Ablöse €12.00m,
29,Retired,"Jan 10, 1984",right,"1,88m",19085,"Jul 1, 2010",€3.50m,Marouane Chamakh,"['Morocco', 'France']",Arsenal-FC,Centre-Forward,2012-2013,: Ablöse free transfer,
19,Welling Town FC,"May 4, 1994",,"1,79m",122704,,,Zak Ansah,"['Ghana', 'England']",Arsenal-FC,Centre-Forward,2012-2013,,
17,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2012-2013,Arsenal FC U21,
24,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€15.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2013-2014,Arsenal FC U18,
28,Retired,"Dec 1, 1985",left,"1,95m",24316,"Sep 2, 2013",€5.00m,Emiliano Viviano,['Italy'],Arsenal-FC,Goalkeeper,2013-2014,: Ablöse €1.00m,
29,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2007",€2.00m,Lukasz Fabianski,['Poland'],Arsenal-FC,Goalkeeper,2013-2014,: Ablöse €4.35m,
29,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€18.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2013-2014,SV Werder Bremen,
28,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€18.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2013-2014,FC Lorient,
28,Retired,"Nov 14, 1985",left,"1,83m",15904,"Jul 1, 2009",€14.00m,Thomas Vermaelen,['Belgium'],Arsenal-FC,Centre-Back,2013-2014,: Ablöse €12.00m,
27,Retired,"Jan 18, 1987",,,34561,"Jul 1, 2004",€3.00m,Johan Djourou,"['Switzerland', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Back,2013-2014,Arsenal FC U18,
24,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€13.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2013-2014,Arsenal FC U18,
28,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€11.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2013-2014,Málaga CF,
