age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
18,Leeds United,"Oct 22, 1997",right,"1,93m",297212,"Jul 1, 2018",,Joe Rodon,['Wales'],Swansea-City,Centre-Back,2015-2016,: Ablöse -,
27,Retired,"Feb 7, 1989",left,"1,76m",67416,"Jul 1, 2010",€5.00m,Neil Taylor,"['Wales', 'India']",Swansea-City,Left-Back,2015-2016,Wrexham AFC,
27,Without Club,"Jan 30, 1989",left,"1,78m",66413,"Jul 1, 2015",€4.50m,Franck Tabanou,['France'],Swansea-City,Left-Back,2015-2016,: Ablöse €4.90m,
21,Heart of Midlothian FC,"Jul 23, 1994",left,"1,78m",184398,"Jul 1, 2014",€500k,Stephen Kingsley,['Scotland'],Swansea-City,Left-Back,2015-2016,Falkirk FC,
27,Swansea City,"Nov 17, 1988",right,"1,81m",66219,"Jan 22, 2015",€5.50m,Kyle Naughton,"['England', 'Ireland']",Swansea-City,Right-Back,2015-2016,Tottenham Hotspur,
33,Retired,"Nov 28, 1982",right,"1,88m",66550,"Jul 1, 2007",€1.50m,Ángel Rangel,['Spain'],Swansea-City,Right-Back,2015-2016,Terrassa FC,
24,Trefelin Boys & Girls Club,"Feb 23, 1992",right,"1,80m",130216,"Jul 1, 2010",,Daniel Alfei,['Wales'],Swansea-City,Right-Back,2015-2016,Swansea City U18,
20,Burnley FC,"Sep 23, 1995",right,"1,75m",214666,"Jul 1, 2017",,Connor Roberts,['Wales'],Swansea-City,Right-Back,2015-2016,: Ablöse -,
21,Salford City,"Nov 22, 1994",right,"1,78m",197910,"Jul 1, 2014",,Liam Shephard,['Wales'],Swansea-City,Right-Back,2015-2016,Swansea City U21,
26,Al-Nasr SC (UAE),"Jan 5, 1990",right,"1,88m",63342,"Jul 5, 2016",€8.50m,Leroy Fer,"['Netherlands', 'Curacao']",Swansea-City,Defensive Midfield,2015-2016,Queens Park Rangers,
27,FC Seoul,"Jan 24, 1989",right,"1,89m",81796,"Aug 24, 2012",€8.00m,Sung-yueng Ki,"['Korea, South']",Swansea-City,Defensive Midfield,2015-2016,Celtic FC,
27,Burnley FC U21,"Jun 25, 1989",right,"1,85m",40613,"Jan 30, 2015",€4.00m,Jack Cork,['England'],Swansea-City,Defensive Midfield,2015-2016,Southampton FC,
20,Swansea City,"Jul 15, 1995",left,"1,78m",265471,"Jan 3, 2015",€2.00m,Matt Grimes,['England'],Swansea-City,Defensive Midfield,2015-2016,: Ablöse €2.24m,Team captain
24,Eyüpspor,"Feb 27, 1992",right,"1,84m",71292,"Jul 3, 2013",€12.00m,Jonjo Shelvey,"['England', 'Ireland']",Swansea-City,Central Midfield,2015-2016,: Ablöse €5.80m,
33,Retired,"Sep 16, 1982",right,"1,67m",40043,"Jan 19, 2011",€1.50m,Leon Britton,['England'],Swansea-City,Central Midfield,2015-2016,Sheffield United,
22,Swansea City,"Apr 1, 1994",right,"1,85m",171260,"Jan 31, 2014",€200k,Jay Fulton,"['Scotland', 'England']",Swansea-City,Central Midfield,2015-2016,Falkirk FC,
26,Valur Reykjavík,"Sep 8, 1989",right,"1,86m",90466,"Jul 23, 2014",€13.00m,Gylfi Sigurdsson,['Iceland'],Swansea-City,Attacking Midfield,2015-2016,Tottenham Hotspur,
26,Le Havre AC,"Dec 17, 1989",left,"1,75m",45403,"Jan 31, 2018",€15.00m,André Ayew,"['Ghana', 'France']",Swansea-City,Left Winger,2015-2016,West Ham United,
26,Academia Antonio Valencia,"Sep 1, 1989",right,"1,70m",77932,"Jul 24, 2014",€5.50m,Jefferson Montero,['Ecuador'],Swansea-City,Left Winger,2015-2016,: Ablöse €5.00m,
31,Retired,"Jan 7, 1985",right,"1,70m",14066,"Aug 4, 2011",€3.00m,Wayne Routledge,"['England', 'Jamaica']",Swansea-City,Left Winger,2015-2016,Newcastle United,
23,Abha Club,"Oct 13, 1992",left,"1,76m",189070,"Sep 1, 2014",€2.50m,Modou Barrow,"['The Gambia', 'Sweden']",Swansea-City,Left Winger,2015-2016,Östersunds FK,
21,Umm Salal SC,"Sep 29, 1994",right,"1,78m",374889,"Jul 1, 2013",€100k,Kenji Gorré,"['Curacao', 'Netherlands']",Swansea-City,Left Winger,2015-2016,Without Club,
28,Retired,"Nov 29, 1987",right,"1,65m",37011,"Jan 1, 2009",€4.00m,Nathan Dyer,"['England', 'Jamaica']",Swansea-City,Right Winger,2015-2016,Southampton FC,
18,Leeds United,"Nov 10, 1997",right,"1,71m",319301,"Jul 1, 2018",,Daniel James,"['Wales', 'England']",Swansea-City,Right Winger,2015-2016,: Ablöse -,
30,Retired,"Aug 6, 1985",right,"1,84m",22388,"Jul 1, 2014",€8.00m,Bafétimbi Gomis,"['France', 'Senegal']",Swansea-City,Centre-Forward,2015-2016,: Ablöse free transfer,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays"
26,Calcio Desenzano,"Jan 4, 1990",right,"1,83m",68306,"Jan 29, 2016",€6.00m,Alberto Paloschi,['Italy'],Swansea-City,Centre-Forward,2015-2016,Chievo Verona,unknown injury - Return unknown
28,Retired,"Dec 22, 1987",both,"1,90m",84481,"Jul 1, 2015",€5.00m,Éder,"['Portugal', 'Guinea-Bissau']",Swansea-City,Centre-Forward,2015-2016,SC Braga,
28,Without Club,"May 27, 1988",both,"1,80m",37787,"Jul 2, 2014",€1.00m,Marvin Emnes,"['Netherlands', 'Suriname']",Swansea-City,Centre-Forward,2015-2016,Middlesbrough FC,
32,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2014",€9.00m,Lukasz Fabianski,['Poland'],Swansea-City,Goalkeeper,2016-2017,Arsenal FC,
28,AIK,"Jun 23, 1989",right,"1,90m",75890,"Jul 1, 2015",€1.50m,Kristoffer Nordfeldt,['Sweden'],Swansea-City,Goalkeeper,2016-2017,: Ablöse €850k,
26,Without Club,"Apr 17, 1991",both,"1,89m",80702,"Jul 18, 2016",€1.00m,Mark Birighitti,"['Australia', 'Italy']",Swansea-City,Goalkeeper,2016-2017,Newcastle United Jets,
38,Retired,"Nov 16, 1978",,,488,"Aug 1, 2011",€250k,Gerhard Tremmel,['Germany'],Swansea-City,Goalkeeper,2016-2017,: Ablöse free transfer,
28,Club Estudiantes de La Plata,"Feb 21, 1989",right,"1,89m",85475,"Aug 20, 2014",€9.00m,Federico Fernández,"['Argentina', 'Italy']",Swansea-City,Centre-Back,2016-2017,: Ablöse €10.00m,
23,Retired,"Jan 19, 1994",right,"1,89m",287431,"Aug 30, 2016",€6.00m,Alfie Mawson,['England'],Swansea-City,Centre-Back,2016-2017,Barnsley FC,
26,West Bromwich Albion,"May 22, 1991",right,"1,94m",67421,"Aug 17, 2012",€3.50m,Kyle Bartley,"['England', 'Jamaica']",Swansea-City,Centre-Back,2016-2017,Arsenal FC U21,
25,Johor Darul Ta'zim,"Mar 21, 1992",right,"1,85m",85289,"Jul 1, 2013",€2.50m,Jordi Amat,"['Indonesia', 'Spain']",Swansea-City,Centre-Back,2016-2017,RCD Espanyol Barcelona,Ankle injury - Return unknown
24,FC Utrecht,"Oct 15, 1992",right,"1,90m",187105,"Jul 6, 2016",€2.00m,Mike van der Hoorn,['Netherlands'],Swansea-City,Centre-Back,2016-2017,Ajax Amsterdam,
28,Retired,"Feb 7, 1989",left,"1,76m",67416,"Jul 1, 2010",€6.00m,Neil Taylor,"['Wales', 'India']",Swansea-City,Left-Back,2016-2017,Wrexham AFC,
29,Malmö FF,"May 17, 1988",left,"1,78m",38073,"Jan 17, 2017",€5.00m,Martin Olsson,['Sweden'],Swansea-City,Left-Back,2016-2017,: Ablöse €4.60m,
28,Without Club,"Jan 30, 1989",left,"1,78m",66413,"Jul 1, 2015",€2.00m,Franck Tabanou,['France'],Swansea-City,Left-Back,2016-2017,: Ablöse €4.90m,
22,Heart of Midlothian FC,"Jul 23, 1994",left,"1,78m",184398,"Jul 1, 2014",€750k,Stephen Kingsley,['Scotland'],Swansea-City,Left-Back,2016-2017,Falkirk FC,
28,Swansea City,"Nov 17, 1988",right,"1,81m",66219,"Jan 22, 2015",€5.00m,Kyle Naughton,"['England', 'Ireland']",Swansea-City,Right-Back,2016-2017,Tottenham Hotspur,
34,Retired,"Nov 28, 1982",right,"1,88m",66550,"Jul 1, 2007",€1.00m,Ángel Rangel,['Spain'],Swansea-City,Right-Back,2016-2017,Terrassa FC,
21,Burnley FC,"Sep 23, 1995",right,"1,75m",214666,"Jul 1, 2017",€250k,Connor Roberts,['Wales'],Swansea-City,Right-Back,2016-2017,: Ablöse -,
27,Al-Nasr SC (UAE),"Jan 5, 1990",right,"1,88m",63342,"Jul 5, 2016",€8.00m,Leroy Fer,"['Netherlands', 'Curacao']",Swansea-City,Defensive Midfield,2016-2017,Queens Park Rangers,
28,FC Seoul,"Jan 24, 1989",right,"1,89m",81796,"Aug 24, 2012",€7.00m,Sung-yueng Ki,"['Korea, South']",Swansea-City,Defensive Midfield,2016-2017,Celtic FC,
28,Burnley FC U21,"Jun 25, 1989",right,"1,85m",40613,"Jan 30, 2015",€5.00m,Jack Cork,['England'],Swansea-City,Defensive Midfield,2016-2017,Southampton FC,
21,Swansea City,"Jul 15, 1995",left,"1,78m",265471,"Jan 3, 2015",€1.50m,Matt Grimes,['England'],Swansea-City,Defensive Midfield,2016-2017,: Ablöse €2.24m,Team captain
25,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,"Jan 17, 2017",€6.00m,Tom Carroll,['England'],Swansea-City,Central Midfield,2016-2017,Tottenham Hotspur,
34,Retired,"Sep 16, 1982",right,"1,67m",40043,"Jan 19, 2011",€1.00m,Leon Britton,['England'],Swansea-City,Central Midfield,2016-2017,Sheffield United,
23,Swansea City,"Apr 1, 1994",right,"1,85m",171260,"Jan 31, 2014",€500k,Jay Fulton,"['Scotland', 'England']",Swansea-City,Central Midfield,2016-2017,Falkirk FC,
27,Valur Reykjavík,"Sep 8, 1989",right,"1,86m",90466,"Jul 23, 2014",€25.00m,Gylfi Sigurdsson,['Iceland'],Swansea-City,Attacking Midfield,2016-2017,Tottenham Hotspur,
27,Academia Antonio Valencia,"Sep 1, 1989",right,"1,70m",77932,"Jul 24, 2014",€4.50m,Jefferson Montero,['Ecuador'],Swansea-City,Left Winger,2016-2017,: Ablöse €5.00m,
24,Abha Club,"Oct 13, 1992",left,"1,76m",189070,"Sep 1, 2014",€3.00m,Modou Barrow,"['The Gambia', 'Sweden']",Swansea-City,Left Winger,2016-2017,Östersunds FK,
32,Retired,"Jan 7, 1985",right,"1,70m",14066,"Aug 4, 2011",€2.50m,Wayne Routledge,"['England', 'Jamaica']",Swansea-City,Left Winger,2016-2017,Newcastle United,
22,Umm Salal SC,"Sep 29, 1994",right,"1,78m",374889,"Jul 1, 2013",€100k,Kenji Gorré,"['Curacao', 'Netherlands']",Swansea-City,Left Winger,2016-2017,Without Club,
26,Nea Salamina Famagusta,"Sep 13, 1990",right,"1,75m",72462,"Jan 12, 2017",€5.00m,Luciano Narsingh,"['Netherlands', 'Suriname']",Swansea-City,Right Winger,2016-2017,: Ablöse €4.60m,
29,Retired,"Nov 29, 1987",right,"1,65m",37011,"Jan 1, 2009",€3.50m,Nathan Dyer,"['England', 'Jamaica']",Swansea-City,Right Winger,2016-2017,Southampton FC,
19,Leeds United,"Nov 10, 1997",right,"1,71m",319301,"Jul 1, 2018",,Daniel James,"['Wales', 'England']",Swansea-City,Right Winger,2016-2017,: Ablöse -,
24,CF Pachuca,"Aug 25, 1992",right,"1,86m",85324,"Aug 11, 2016",€10.00m,Borja Bastón,['Spain'],Swansea-City,Centre-Forward,2016-2017,: Ablöse €18.00m,
25,Leicester City,"Sep 11, 1991",right,"1,82m",108354,"Jan 31, 2017",€7.50m,Jordan Ayew,"['Ghana', 'France']",Swansea-City,Centre-Forward,2016-2017,: Ablöse €5.80m,
32,Retired,"Feb 26, 1985",right,"1,95m",35564,"Aug 5, 2016",€6.00m,Fernando Llorente,['Spain'],Swansea-City,Centre-Forward,2016-2017,Sevilla FC,
31,Retired,"Aug 6, 1985",right,"1,84m",22388,"Jul 1, 2014",€5.00m,Bafétimbi Gomis,"['France', 'Senegal']",Swansea-City,Centre-Forward,2016-2017,: Ablöse free transfer,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays"
29,Without Club,"May 27, 1988",both,"1,80m",37787,"Jul 2, 2014",€1.00m,Marvin Emnes,"['Netherlands', 'Suriname']",Swansea-City,Centre-Forward,2016-2017,Middlesbrough FC,
21,UD Las Palmas,"Jun 4, 1996",right,"1,88m",298477,"Jul 13, 2015",€250k,Oli McBurnie,"['Scotland', 'England']",Swansea-City,Centre-Forward,2016-2017,Bradford City,
33,West Ham United,"Apr 18, 1985",right,"1,90m",29692,"Jul 1, 2014",€5.00m,Lukasz Fabianski,['Poland'],Swansea-City,Goalkeeper,2017-2018,Arsenal FC,
29,Without Club,"Mar 3, 1989",right,"1,93m",56631,"Jul 1, 2017",€2.00m,Erwin Mulder,['Netherlands'],Swansea-City,Goalkeeper,2017-2018,: Ablöse free transfer,
29,AIK,"Jun 23, 1989",right,"1,90m",75890,"Jul 1, 2015",€1.50m,Kristoffer Nordfeldt,['Sweden'],Swansea-City,Goalkeeper,2017-2018,: Ablöse €850k,
24,Retired,"Jan 19, 1994",right,"1,89m",287431,"Aug 30, 2016",€15.00m,Alfie Mawson,['England'],Swansea-City,Centre-Back,2017-2018,Barnsley FC,
29,Club Estudiantes de La Plata,"Feb 21, 1989",right,"1,89m",85475,"Aug 20, 2014",€8.00m,Federico Fernández,"['Argentina', 'Italy']",Swansea-City,Centre-Back,2017-2018,: Ablöse €10.00m,
27,West Bromwich Albion,"May 22, 1991",right,"1,94m",67421,"Aug 17, 2012",€3.50m,Kyle Bartley,"['England', 'Jamaica']",Swansea-City,Centre-Back,2017-2018,Arsenal FC U21,
25,FC Utrecht,"Oct 15, 1992",right,"1,90m",187105,"Jul 6, 2016",€2.50m,Mike van der Hoorn,['Netherlands'],Swansea-City,Centre-Back,2017-2018,Ajax Amsterdam,
20,Leeds United,"Oct 22, 1997",right,"1,93m",297212,"Jul 1, 2018",,Joe Rodon,['Wales'],Swansea-City,Centre-Back,2017-2018,: Ablöse -,
30,Malmö FF,"May 17, 1988",left,"1,78m",38073,"Jan 17, 2017",€5.00m,Martin Olsson,['Sweden'],Swansea-City,Left-Back,2017-2018,: Ablöse €4.60m,
29,Swansea City,"Nov 17, 1988",right,"1,81m",66219,"Jan 22, 2015",€5.00m,Kyle Naughton,"['England', 'Ireland']",Swansea-City,Right-Back,2017-2018,Tottenham Hotspur,
35,Retired,"Nov 28, 1982",right,"1,88m",66550,"Jul 1, 2007",€1.00m,Ángel Rangel,['Spain'],Swansea-City,Right-Back,2017-2018,Terrassa FC,
22,Burnley FC,"Sep 23, 1995",right,"1,75m",214666,"Jul 1, 2017",€1.00m,Connor Roberts,['Wales'],Swansea-City,Right-Back,2017-2018,: Ablöse -,
28,Al-Nasr SC (UAE),"Jan 5, 1990",right,"1,88m",63342,"Jul 5, 2016",€8.00m,Leroy Fer,"['Netherlands', 'Curacao']",Swansea-City,Defensive Midfield,2017-2018,Queens Park Rangers,
29,FC Seoul,"Jan 24, 1989",right,"1,89m",81796,"Aug 24, 2012",€7.00m,Sung-yueng Ki,"['Korea, South']",Swansea-City,Defensive Midfield,2017-2018,Celtic FC,
22,Swansea City,"Jul 15, 1995",left,"1,78m",265471,"Jan 3, 2015",€1.00m,Matt Grimes,['England'],Swansea-City,Defensive Midfield,2017-2018,: Ablöse €2.24m,Team captain
21,Without Club,"Feb 17, 1997",,"1,81m",256652,,€40k,Adnan Maric,"['Sweden', 'Bosnia-Herzegovina']",Swansea-City,Defensive Midfield,2017-2018,,
20,SL Benfica,"Aug 18, 1997",right,"1,76m",258027,"Aug 31, 2017",€20.00m,Renato Sanches,"['Portugal', 'Sao Tome and Principe']",Swansea-City,Central Midfield,2017-2018,: Ablöse €8.50m,
27,Oldham Athletic,"Sep 25, 1990",left,"1,78m",122223,"Aug 23, 2017",€8.00m,Sam Clucas,['England'],Swansea-City,Central Midfield,2017-2018,: Ablöse €16.30m,
29,Without Club,"Jun 7, 1989",right,"1,72m",202984,"Jul 6, 2017",€7.00m,Roque Mesa,['Spain'],Swansea-City,Central Midfield,2017-2018,UD Las Palmas,
26,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,"Jan 17, 2017",€7.00m,Tom Carroll,['England'],Swansea-City,Central Midfield,2017-2018,Tottenham Hotspur,
29,Retired,"Oct 29, 1988",right,"1,84m",56872,"Jan 31, 2018",€3.00m,Andy King,"['Wales', 'England']",Swansea-City,Central Midfield,2017-2018,Leicester City,
35,Retired,"Sep 16, 1982",right,"1,67m",40043,"Jan 19, 2011",€1.00m,Leon Britton,['England'],Swansea-City,Central Midfield,2017-2018,Sheffield United,
24,Swansea City,"Apr 1, 1994",right,"1,85m",171260,"Jan 31, 2014",€500k,Jay Fulton,"['Scotland', 'England']",Swansea-City,Central Midfield,2017-2018,Falkirk FC,
22,Without Club,"Oct 11, 1995",right,"1,80m",169566,"Jan 28, 2014",€150k,Adam King,['Scotland'],Swansea-City,Central Midfield,2017-2018,Heart of Midlothian FC,
22,Port Vale FC,"May 29, 1996",right,"1,80m",240083,"Jul 1, 2018",€50k,George Byers,"['Scotland', 'England']",Swansea-City,Central Midfield,2017-2018,: Ablöse -,
28,Le Havre AC,"Dec 17, 1989",left,"1,75m",45403,"Jan 31, 2018",€15.00m,André Ayew,"['Ghana', 'France']",Swansea-City,Left Winger,2017-2018,West Ham United,
33,Retired,"Jan 7, 1985",right,"1,70m",14066,"Aug 4, 2011",€1.50m,Wayne Routledge,"['England', 'Jamaica']",Swansea-City,Left Winger,2017-2018,Newcastle United,
23,Umm Salal SC,"Sep 29, 1994",right,"1,78m",374889,"Jul 1, 2013",€250k,Kenji Gorré,"['Curacao', 'Netherlands']",Swansea-City,Left Winger,2017-2018,Without Club,
27,Nea Salamina Famagusta,"Sep 13, 1990",right,"1,75m",72462,"Jan 12, 2017",€5.00m,Luciano Narsingh,"['Netherlands', 'Suriname']",Swansea-City,Right Winger,2017-2018,: Ablöse €4.60m,
30,Retired,"Nov 29, 1987",right,"1,65m",37011,"Jan 1, 2009",€2.50m,Nathan Dyer,"['England', 'Jamaica']",Swansea-City,Right Winger,2017-2018,Southampton FC,
20,Leeds United,"Nov 10, 1997",right,"1,71m",319301,"Jul 1, 2018",,Daniel James,"['Wales', 'England']",Swansea-City,Right Winger,2017-2018,: Ablöse -,
20,AC Milan,"Oct 2, 1997",right,"1,94m",331726,"Jul 4, 2017",€10.00m,Tammy Abraham,"['England', 'Nigeria']",Swansea-City,Centre-Forward,2017-2018,Chelsea FC,
29,Without Club,"Dec 10, 1988",right,"1,83m",81808,"Aug 31, 2017",€10.00m,Wilfried Bony,"[""Cote d'Ivoire"", 'United Kingdom']",Swansea-City,Centre-Forward,2017-2018,Manchester City,
26,Leicester City,"Sep 11, 1991",right,"1,82m",108354,"Jan 31, 2017",€8.00m,Jordan Ayew,"['Ghana', 'France']",Swansea-City,Centre-Forward,2017-2018,: Ablöse €5.80m,
22,UD Las Palmas,"Jun 4, 1996",right,"1,88m",298477,"Jul 13, 2015",€1.00m,Oli McBurnie,"['Scotland', 'England']",Swansea-City,Centre-Forward,2017-2018,Bradford City,
22,Newport County,"Dec 5, 1995",right,"1,85m",298231,"Aug 14, 2017",,Courtney Baker-Richardson,['England'],Swansea-City,Centre-Forward,2017-2018,Leamington FC,
