age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
29,Retired,"Dec 30, 1981",right,"1,94m",26633,"Jul 4, 2011",€2.00m,Ali Al-Habsi,['Oman'],Wigan-Athletic,Goalkeeper,2010-2011,: Ablöse €4.30m,
39,Retired,"Feb 29, 1972",right,"1,93m",32217,"Jul 1, 2005",€250k,Mike Pollitt,['England'],Wigan-Athletic,Goalkeeper,2010-2011,Rotherham United,
18,Huddersfield Town,"Oct 5, 1992",right,"1,91m",126258,"Jul 1, 2010",€50k,Lee Nicholls,['England'],Wigan-Athletic,Goalkeeper,2010-2011,Wigan Athletic U18,
28,Retired,"Jul 30, 1982",right,"1,87m",14259,"Jul 1, 2010",€4.00m,Antolín Alcaraz,"['Paraguay', 'Italy']",Wigan-Athletic,Centre-Back,2010-2011,: Ablöse free transfer,
29,Retired,"Apr 12, 1982",right,"1,85m",3791,"Jan 13, 2010",€3.50m,Gary Caldwell,['Scotland'],Wigan-Athletic,Centre-Back,2010-2011,Celtic FC,
30,Retired,"Sep 12, 1980",right,"1,83m",3462,"Aug 23, 2010",€2.00m,Steven Caldwell,['Scotland'],Wigan-Athletic,Centre-Back,2010-2011,: Ablöse free transfer,
30,---,"Feb 8, 1981",,,19857,"Jan 1, 2010",€1.50m,Steve Gohouri,"[""Cote d'Ivoire"", 'France']",Wigan-Athletic,Centre-Back,2010-2011,Borussia Mönchengladbach,
24,Without Club,"Feb 25, 1987",right,"1,84m",44966,"Jan 1, 2011",€500k,Adrián López,['Spain'],Wigan-Athletic,Centre-Back,2010-2011,Deportivo de La Coruña,
20,Retired,"Apr 28, 1991",,"1,88m",173066,,,Jordan Robinson,['England'],Wigan-Athletic,Centre-Back,2010-2011,,
19,Retired,"Mar 21, 1992",right,"1,93m",90273,"Jul 1, 2011",,Román Golobart,['Spain'],Wigan-Athletic,Centre-Back,2010-2011,Wigan Athletic U21,
28,Retired,"May 2, 1983",left,"1,82m",62240,"Oct 21, 2014",€5.50m,Maynor Figueroa,['Honduras'],Wigan-Athletic,Left-Back,2010-2011,: Ablöse free transfer,
20,Without Club,"Jan 28, 1991",left,"1,79m",61715,"Jul 1, 2009",,Jordan Mustoe,['England'],Wigan-Athletic,Left-Back,2010-2011,Wigan Athletic U18,
27,Retired,"Jun 18, 1984",right,"1,79m",24877,"Jul 1, 2010",€4.00m,Ronnie Stam,['Netherlands'],Wigan-Athletic,Right-Back,2010-2011,Twente Enschede FC,
31,Retired,"Sep 24, 1979",right,"1,80m",19641,"Aug 1, 2006",€2.50m,Emmerson Boyce,"['Barbados', 'England']",Wigan-Athletic,Right-Back,2010-2011,: Ablöse €1.50m,
19,Bootle FC,"May 12, 1992",right,"1,85m",126249,"Jul 1, 2011",,Adam Buxton,['England'],Wigan-Athletic,Right-Back,2010-2011,Wigan Athletic U18,
26,Retired,"Feb 23, 1985",right,"1,80m",62275,"Jul 1, 2009",€3.00m,Hendry Thomas,['Honduras'],Wigan-Athletic,Defensive Midfield,2010-2011,CD Olimpia,
24,Al-Sailiya SC,"Jun 14, 1987",right,"1,84m",70950,"Aug 22, 2009",€3.50m,Mohamed Diamé,"['Senegal', 'France']",Wigan-Athletic,Central Midfield,2010-2011,: Ablöse €3.00m,
20,Celtic FC,"Nov 12, 1990",right,"1,80m",45333,"Jul 16, 2009",€3.00m,James McCarthy,"['Ireland', 'Scotland']",Wigan-Athletic,Central Midfield,2010-2011,Hamilton Academical FC,
25,Retired,"Jul 9, 1985",right,"1,78m",14081,"Jan 26, 2009",€2.50m,Ben Watson,['England'],Wigan-Athletic,Central Midfield,2010-2011,: Ablöse €2.10m,
21,Retired,"Aug 12, 1989",right,"1,75m",73484,"Aug 31, 2010",€2.50m,Tom Cleverley,['England'],Wigan-Athletic,Central Midfield,2010-2011,Manchester United,
26,Retired,"May 24, 1985",left,"1,78m",39010,"Aug 17, 2016",€2.00m,Jordi Gómez,['Spain'],Wigan-Athletic,Central Midfield,2010-2011,Sunderland AFC,
23,Retired,"Oct 7, 1987",both,"1,78m",41416,"Jul 1, 2010",€2.00m,James McArthur,['Scotland'],Wigan-Athletic,Central Midfield,2010-2011,Hamilton Academical FC,
18,Precision FC,"Sep 1, 1992",right,"1,87m",142728,,,Callum Morris,['England'],Wigan-Athletic,Central Midfield,2010-2011,,
20,The New Saints,"Mar 2, 1991",left,"1,75m",61586,"Jul 1, 2010",,Daniel Redmond,['England'],Wigan-Athletic,Central Midfield,2010-2011,Wigan Athletic U21,
31,Retired,"Sep 25, 1979",left,"1,77m",3661,"Jul 10, 2007",€2.00m,Jason Koumas,"['Wales', 'Cyprus']",Wigan-Athletic,Attacking Midfield,2010-2011,West Bromwich Albion,
27,Retired,"Mar 6, 1984",right,"1,80m",15894,"Jul 1, 2008",€750k,Daniël de Ridder,"['Netherlands', 'Israel']",Wigan-Athletic,Left Winger,2010-2011,: Ablöse free transfer,
25,Retired,"May 28, 1986",left,"1,71m",22165,"Feb 2, 2009",€9.00m,Charles N'Zogbia,"['France', 'DR Congo']",Wigan-Athletic,Right Winger,2010-2011,Newcastle United,heart problems - Return unknown
20,Luton Town,"Dec 12, 1990",right,"1,77m",59866,"Jan 31, 2010",€2.50m,Victor Moses,"['Nigeria', 'England']",Wigan-Athletic,Right Winger,2010-2011,: Ablöse €3.00m,
20,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jul 1, 2023",,Callum McManaman,"['England', 'Ireland']",Wigan-Athletic,Right Winger,2010-2011,Without Club,"Muscle injury - Return expected on Nov 24, 2024"
25,Independiente Santa Fe,"Jul 25, 1985",right,"1,81m",37934,"Jan 26, 2009",€7.50m,Hugo Rodallega,['Colombia'],Wigan-Athletic,Centre-Forward,2010-2011,Club Necaxa,
26,Retired,"May 22, 1985",right,"1,81m",40822,"Jul 1, 2010",€5.50m,Mauro Boselli,"['Argentina', 'Mexico']",Wigan-Athletic,Centre-Forward,2010-2011,: Ablöse €3.70m,
22,Without Club,"Apr 7, 1989",right,"1,93m",59783,"Aug 31, 2010",€2.50m,Franco Di Santo,"['Argentina', 'Italy']",Wigan-Athletic,Centre-Forward,2010-2011,Chelsea FC,
32,Retired,"Feb 18, 1979",,"1,75m",12807,"Jul 18, 2009",€1.75m,Jason Scotland,['Trinidad and Tobago'],Wigan-Athletic,Centre-Forward,2010-2011,: Ablöse €2.30m,
24,Alloa Athletic FC,"Nov 6, 1986",right,"1,88m",68331,"Jan 31, 2011",€700k,Conor Sammon,['Ireland'],Wigan-Athletic,Centre-Forward,2010-2011,: Ablöse €700k,
30,Retired,"Dec 30, 1981",right,"1,94m",26633,"Jul 4, 2011",€5.00m,Ali Al-Habsi,['Oman'],Wigan-Athletic,Goalkeeper,2011-2012,: Ablöse €4.30m,
31,Retired,"May 2, 1981",right,"1,98m",3219,"Oct 27, 2006",€750k,Chris Kirkland,['England'],Wigan-Athletic,Goalkeeper,2011-2012,: Ablöse €3.73m,
40,Retired,"Feb 29, 1972",right,"1,93m",32217,"Jul 1, 2005",€250k,Mike Pollitt,['England'],Wigan-Athletic,Goalkeeper,2011-2012,Rotherham United,
19,Huddersfield Town,"Oct 5, 1992",right,"1,91m",126258,"Jul 1, 2010",€250k,Lee Nicholls,['England'],Wigan-Athletic,Goalkeeper,2011-2012,Wigan Athletic U18,
29,Retired,"Jul 30, 1982",right,"1,87m",14259,"Jul 1, 2010",€4.00m,Antolín Alcaraz,"['Paraguay', 'Italy']",Wigan-Athletic,Centre-Back,2011-2012,: Ablöse free transfer,
30,Retired,"Apr 12, 1982",right,"1,85m",3791,"Jan 13, 2010",€3.00m,Gary Caldwell,['Scotland'],Wigan-Athletic,Centre-Back,2011-2012,Celtic FC,
31,---,"Feb 8, 1981",,,19857,"Jan 1, 2010",€1.00m,Steve Gohouri,"[""Cote d'Ivoire"", 'France']",Wigan-Athletic,Centre-Back,2011-2012,Borussia Mönchengladbach,
25,Without Club,"Feb 25, 1987",right,"1,84m",44966,"Jan 1, 2011",€500k,Adrián López,['Spain'],Wigan-Athletic,Centre-Back,2011-2012,Deportivo de La Coruña,
28,Retired,"Jun 1, 1984",left,"1,78m",18871,"Jan 25, 2012",€6.00m,Jean Beausejour,"['Chile', 'Haiti']",Wigan-Athletic,Left-Back,2011-2012,: Ablöse €4.70m,
29,Retired,"May 2, 1983",left,"1,82m",62240,"Oct 21, 2014",€5.50m,Maynor Figueroa,['Honduras'],Wigan-Athletic,Left-Back,2011-2012,: Ablöse free transfer,
21,Without Club,"Aug 29, 1990",left,"1,76m",52119,"Aug 31, 2011",€1.50m,Patrick van Aanholt,"['Netherlands', 'Curacao']",Wigan-Athletic,Left-Back,2011-2012,Chelsea FC,
21,Without Club,"Jan 28, 1991",left,"1,79m",61715,"Jul 1, 2009",,Jordan Mustoe,['England'],Wigan-Athletic,Left-Back,2011-2012,Wigan Athletic U18,
28,Retired,"Jun 18, 1984",right,"1,79m",24877,"Jul 1, 2010",€3.00m,Ronnie Stam,['Netherlands'],Wigan-Athletic,Right-Back,2011-2012,Twente Enschede FC,
32,Retired,"Sep 24, 1979",right,"1,80m",19641,"Aug 1, 2006",€1.50m,Emmerson Boyce,"['Barbados', 'England']",Wigan-Athletic,Right-Back,2011-2012,: Ablöse €1.50m,
27,Retired,"Feb 23, 1985",right,"1,80m",62275,"Jul 1, 2009",€1.50m,Hendry Thomas,['Honduras'],Wigan-Athletic,Defensive Midfield,2011-2012,CD Olimpia,
21,Celtic FC,"Nov 12, 1990",right,"1,80m",45333,"Jul 16, 2009",€5.50m,James McCarthy,"['Ireland', 'Scotland']",Wigan-Athletic,Central Midfield,2011-2012,Hamilton Academical FC,
25,Al-Sailiya SC,"Jun 14, 1987",right,"1,84m",70950,"Aug 22, 2009",€5.00m,Mohamed Diamé,"['Senegal', 'France']",Wigan-Athletic,Central Midfield,2011-2012,: Ablöse €3.00m,
26,Retired,"Jul 9, 1985",right,"1,78m",14081,"Jan 26, 2009",€3.00m,Ben Watson,['England'],Wigan-Athletic,Central Midfield,2011-2012,: Ablöse €2.10m,
27,Retired,"May 24, 1985",left,"1,78m",39010,"Aug 17, 2016",€3.00m,Jordi Gómez,['Spain'],Wigan-Athletic,Central Midfield,2011-2012,Sunderland AFC,
24,Retired,"Oct 7, 1987",both,"1,78m",41416,"Jul 1, 2010",€2.50m,James McArthur,['Scotland'],Wigan-Athletic,Central Midfield,2011-2012,Hamilton Academical FC,
27,Retired,"Nov 4, 1984",left,"1,83m",24634,"Jul 1, 2011",€1.50m,David Jones,"['England', 'Wales']",Wigan-Athletic,Central Midfield,2011-2012,Wolverhampton Wanderers,
21,The New Saints,"Mar 2, 1991",left,"1,75m",61586,"Jul 1, 2010",,Daniel Redmond,['England'],Wigan-Athletic,Central Midfield,2011-2012,Wigan Athletic U21,
29,Retired,"Jan 24, 1983",right,"1,71m",9508,"Aug 31, 2011",€2.50m,Shaun Maloney,"['Scotland', 'England']",Wigan-Athletic,Attacking Midfield,2011-2012,Celtic FC,
30,Retired,"May 13, 1982",left,"1,60m",51536,"Aug 1, 2011",€1.50m,Albert Crusat,['Spain'],Wigan-Athletic,Left Winger,2011-2012,UD Almería,
21,Luton Town,"Dec 12, 1990",right,"1,77m",59866,"Jan 31, 2010",€6.50m,Victor Moses,"['Nigeria', 'England']",Wigan-Athletic,Right Winger,2011-2012,: Ablöse €3.00m,
21,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jul 1, 2023",€750k,Callum McManaman,"['England', 'Ireland']",Wigan-Athletic,Right Winger,2011-2012,Without Club,"Muscle injury - Return expected on Nov 24, 2024"
26,Independiente Santa Fe,"Jul 25, 1985",right,"1,81m",37934,"Jan 26, 2009",€4.50m,Hugo Rodallega,['Colombia'],Wigan-Athletic,Centre-Forward,2011-2012,Club Necaxa,
23,Without Club,"Apr 7, 1989",right,"1,93m",59783,"Aug 31, 2010",€3.50m,Franco Di Santo,"['Argentina', 'Italy']",Wigan-Athletic,Centre-Forward,2011-2012,Chelsea FC,
25,Alloa Athletic FC,"Nov 6, 1986",right,"1,88m",68331,"Jan 31, 2011",€750k,Conor Sammon,['Ireland'],Wigan-Athletic,Centre-Forward,2011-2012,: Ablöse €700k,
20,Paris FC,"May 14, 1992",right,"1,73m",173750,"Aug 11, 2011",,Nouha Dicko,"['Mali', 'France']",Wigan-Athletic,Centre-Forward,2011-2012,Racing Strasbourg B,
31,Retired,"Dec 30, 1981",right,"1,94m",26633,"Jul 4, 2011",€5.00m,Ali Al-Habsi,['Oman'],Wigan-Athletic,Goalkeeper,2012-2013,: Ablöse €4.30m,
23,Estoril Praia,"Jun 17, 1990",right,"1,94m",101118,"Jan 17, 2013",€2.00m,Joel Robles,['Spain'],Wigan-Athletic,Goalkeeper,2012-2013,: Ablöse ?,
20,Huddersfield Town,"Oct 5, 1992",right,"1,91m",126258,"Jul 1, 2010",€250k,Lee Nicholls,['England'],Wigan-Athletic,Goalkeeper,2012-2013,Wigan Athletic U18,
41,Retired,"Feb 29, 1972",right,"1,93m",32217,"Jul 1, 2005",€250k,Mike Pollitt,['England'],Wigan-Athletic,Goalkeeper,2012-2013,Rotherham United,
28,Retired,"Oct 25, 1984",right,"1,89m",26066,"Aug 2, 2012",€6.00m,Iván Ramis,['Spain'],Wigan-Athletic,Centre-Back,2012-2013,RCD Mallorca,Knee injury - Return unknown
31,Retired,"Apr 12, 1982",right,"1,85m",3791,"Jan 13, 2010",€3.00m,Gary Caldwell,['Scotland'],Wigan-Athletic,Centre-Back,2012-2013,Celtic FC,
30,Retired,"Jul 30, 1982",right,"1,87m",14259,"Jul 1, 2010",€2.50m,Antolín Alcaraz,"['Paraguay', 'Italy']",Wigan-Athletic,Centre-Back,2012-2013,: Ablöse free transfer,
26,Without Club,"Feb 25, 1987",right,"1,84m",44966,"Jan 1, 2011",€500k,Adrián López,['Spain'],Wigan-Athletic,Centre-Back,2012-2013,Deportivo de La Coruña,
21,Retired,"Mar 21, 1992",right,"1,93m",90273,"Jul 1, 2011",€250k,Román Golobart,['Spain'],Wigan-Athletic,Centre-Back,2012-2013,Wigan Athletic U21,
22,Retired,"Jan 13, 1991",right,"1,86m",99463,"Jul 1, 2011",,Rob Kiernan,"['Ireland', 'England']",Wigan-Athletic,Centre-Back,2012-2013,Watford FC,
29,Retired,"Jun 1, 1984",left,"1,78m",18871,"Jan 25, 2012",€5.50m,Jean Beausejour,"['Chile', 'Haiti']",Wigan-Athletic,Left-Back,2012-2013,: Ablöse €4.70m,
30,Retired,"May 2, 1983",left,"1,82m",62240,"Oct 21, 2014",€4.50m,Maynor Figueroa,['Honduras'],Wigan-Athletic,Left-Back,2012-2013,: Ablöse free transfer,
22,Without Club,"Jan 28, 1991",left,"1,79m",61715,"Jul 1, 2009",,Jordan Mustoe,['England'],Wigan-Athletic,Left-Back,2012-2013,Wigan Athletic U18,
29,Retired,"Jun 18, 1984",right,"1,79m",24877,"Jul 1, 2010",€2.00m,Ronnie Stam,['Netherlands'],Wigan-Athletic,Right-Back,2012-2013,Twente Enschede FC,
33,Retired,"Sep 24, 1979",right,"1,80m",19641,"Aug 1, 2006",€1.00m,Emmerson Boyce,"['Barbados', 'England']",Wigan-Athletic,Right-Back,2012-2013,: Ablöse €1.50m,
20,FC Petrzalka,"Feb 25, 1993",right,"1,83m",104962,,,Filip Orsula,['Slovakia'],Wigan-Athletic,Right-Back,2012-2013,,
21,Bootle FC,"May 12, 1992",right,"1,85m",126249,"Jul 1, 2011",,Adam Buxton,['England'],Wigan-Athletic,Right-Back,2012-2013,Wigan Athletic U18,
20,Zamora CF,"Jan 26, 1993",right,"1,78m",126722,,,Edu Campabadal,['Spain'],Wigan-Athletic,Right-Back,2012-2013,,
33,Retired,"Mar 11, 1980",,,2953,"Jan 31, 2013",€1.50m,Paul Scharner,['Austria'],Wigan-Athletic,Defensive Midfield,2012-2013,: Ablöse €100k,
22,Celtic FC,"Nov 12, 1990",right,"1,80m",45333,"Jul 16, 2009",€6.50m,James McCarthy,"['Ireland', 'Scotland']",Wigan-Athletic,Central Midfield,2012-2013,Hamilton Academical FC,
28,Retired,"May 24, 1985",left,"1,78m",39010,"Aug 17, 2016",€3.50m,Jordi Gómez,['Spain'],Wigan-Athletic,Central Midfield,2012-2013,Sunderland AFC,
25,Retired,"Oct 7, 1987",both,"1,78m",41416,"Jul 1, 2010",€3.00m,James McArthur,['Scotland'],Wigan-Athletic,Central Midfield,2012-2013,Hamilton Academical FC,
27,Retired,"Jul 9, 1985",right,"1,78m",14081,"Jan 26, 2009",€2.00m,Ben Watson,['England'],Wigan-Athletic,Central Midfield,2012-2013,: Ablöse €2.10m,
28,Retired,"Nov 4, 1984",left,"1,83m",24634,"Jul 1, 2011",€1.50m,David Jones,"['England', 'Wales']",Wigan-Athletic,Central Midfield,2012-2013,Wolverhampton Wanderers,
26,Retired,"Oct 25, 1986",left,"1,78m",71096,"Jan 4, 2013",€1.00m,Róger Espinoza,"['Honduras', 'United States']",Wigan-Athletic,Central Midfield,2012-2013,Sporting Kansas City,
20,Cove Rangers FC,"Mar 27, 1993",right,"1,72m",107350,"Jul 16, 2012",€1.00m,Fraser Fyvie,['Scotland'],Wigan-Athletic,Central Midfield,2012-2013,Aberdeen FC,
22,The New Saints,"Mar 2, 1991",left,"1,75m",61586,"Jul 1, 2010",,Daniel Redmond,['England'],Wigan-Athletic,Central Midfield,2012-2013,Wigan Athletic U21,
30,Retired,"Jan 24, 1983",right,"1,71m",9508,"Aug 31, 2011",€3.00m,Shaun Maloney,"['Scotland', 'England']",Wigan-Athletic,Attacking Midfield,2012-2013,Celtic FC,
31,Retired,"May 13, 1982",left,"1,60m",51536,"Aug 1, 2011",€1.50m,Albert Crusat,['Spain'],Wigan-Athletic,Left Winger,2012-2013,UD Almería,
22,Luton Town,"Dec 12, 1990",right,"1,77m",59866,"Jan 31, 2010",€15.00m,Victor Moses,"['Nigeria', 'England']",Wigan-Athletic,Right Winger,2012-2013,: Ablöse €3.00m,
20,Yokohama F. Marinos,"Dec 14, 1992",right,"1,81m",129688,"Aug 13, 2012",€2.50m,Ryo Miyaichi,['Japan'],Wigan-Athletic,Right Winger,2012-2013,Arsenal FC,
22,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jul 1, 2023",€1.50m,Callum McManaman,"['England', 'Ireland']",Wigan-Athletic,Right Winger,2012-2013,Without Club,"Muscle injury - Return expected on Nov 24, 2024"
29,Retired,"Nov 11, 1983",right,"1,81m",8552,"Aug 14, 2012",€5.00m,Arouna Koné,"[""Cote d'Ivoire""]",Wigan-Athletic,Centre-Forward,2012-2013,Levante UD,
19,PAS Lamia 1964,"Apr 13, 1994",right,"1,75m",189740,"Jan 2, 2013",€4.00m,Ángelo Henríquez,['Chile'],Wigan-Athletic,Centre-Forward,2012-2013,Manchester United,
24,Without Club,"Apr 7, 1989",right,"1,93m",59783,"Aug 31, 2010",€3.50m,Franco Di Santo,"['Argentina', 'Italy']",Wigan-Athletic,Centre-Forward,2012-2013,Chelsea FC,
28,Retired,"May 22, 1985",right,"1,81m",40822,"Jul 1, 2010",€2.80m,Mauro Boselli,"['Argentina', 'Mexico']",Wigan-Athletic,Centre-Forward,2012-2013,: Ablöse €3.70m,
21,Paris FC,"May 14, 1992",right,"1,73m",173750,"Aug 11, 2011",,Nouha Dicko,"['Mali', 'France']",Wigan-Athletic,Centre-Forward,2012-2013,Racing Strasbourg B,
