age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
29,Retired,"Aug 22, 1984",right,"1,83m",13443,"Sep 2, 2013",€800k,Lee Camp,"['Northern Ireland', 'England']",West-Bromwich-Albion,Goalkeeper,2013-2014,Without Club,
26,Retired,"Jan 5, 1988",right,"1,95m",45921,"Jul 1, 2006",€250k,Luke Daniels,['England'],West-Bromwich-Albion,Goalkeeper,2013-2014,West Bromwich Albion U18,
31,Retired,"Mar 10, 1983",left,"1,93m",25248,"Aug 1, 2008",€4.00m,Jonas Olsson,['Sweden'],West-Bromwich-Albion,Centre-Back,2013-2014,NEC Nijmegen,
29,Retired,"Jul 21, 1984",both,"1,88m",4070,"Jan 31, 2012",€3.00m,Liam Ridgewell,['England'],West-Bromwich-Albion,Centre-Back,2013-2014,: Ablöse €2.40m,
24,Wolverhampton Wanderers,"May 6, 1990",right,"1,88m",121477,"Aug 31, 2010",€1.50m,Craig Dawson,['England'],West-Bromwich-Albion,Centre-Back,2013-2014,Rochdale AFC,
33,Retired,"Nov 2, 1980",right,"1,88m",13829,"Aug 2, 2013",€1.00m,Diego Lugano,"['Uruguay', 'Italy']",West-Bromwich-Albion,Centre-Back,2013-2014,: Ablöse free transfer,
34,Retired,"Dec 5, 1979",right,"1,91m",40567,"Jul 1, 2011",€1.00m,Gareth McAuley,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2013-2014,Ipswich Town,
20,Walsall FC,"Nov 24, 1993",right,"1,86m",199522,,,Donervon Daniels,"['Montserrat', 'England']",West-Bromwich-Albion,Centre-Back,2013-2014,,
29,Retired,"Oct 2, 1984",left,"1,88m",19721,"Aug 31, 2012",€1.50m,Goran Popov,['North Macedonia'],West-Bromwich-Albion,Left-Back,2013-2014,Dynamo Kyiv,
27,Retired,"Mar 24, 1987",right,"1,82m",36866,"Jul 1, 2011",€2.50m,Billy Jones,['England'],West-Bromwich-Albion,Right-Back,2013-2014,: Ablöse free transfer,
33,Retired,"Mar 10, 1981",right,"1,85m",7330,"Jul 1, 2010",€1.00m,Steven Reid,"['Ireland', 'England']",West-Bromwich-Albion,Right-Back,2013-2014,Blackburn Rovers,
21,Highgate United,"Nov 22, 1992",right,"1,81m",141341,,,Cameron Gayle,['England'],West-Bromwich-Albion,Right-Back,2013-2014,,
26,Without Club,"Jul 18, 1987",right,"1,82m",45330,"Jul 24, 2012",€6.00m,Claudio Yacob,"['Argentina', 'Italy']",West-Bromwich-Albion,Defensive Midfield,2013-2014,: Ablöse free transfer,
27,Without Club,"Jan 25, 1987",right,"1,77m",45272,"Jul 10, 2009",€5.00m,Youssouf Mulumbu,"['DR Congo', 'France']",West-Bromwich-Albion,Defensive Midfield,2013-2014,: Ablöse €200k,
20,Retired,"Jul 31, 1993",right,"1,81m",141349,"Jul 1, 2011",,Liam O'Neil,"['England', 'Wales']",West-Bromwich-Albion,Defensive Midfield,2013-2014,West Bromwich Albion U18,
28,Retired,"May 25, 1986",right,"1,83m",27614,"Aug 7, 2007",€6.00m,James Morrison,"['Scotland', 'England']",West-Bromwich-Albion,Central Midfield,2013-2014,Middlesbrough FC,
29,Retired,"Dec 14, 1984",left,"1,87m",36814,"Aug 15, 2007",€5.00m,Chris Brunt,['Northern Ireland'],West-Bromwich-Albion,Central Midfield,2013-2014,: Ablöse €3.75m,
27,Johnstone Burgh FC,"May 5, 1987",right,"1,77m",36608,"Jul 1, 2008",€1.50m,Graham Dorrans,['Scotland'],West-Bromwich-Albion,Central Midfield,2013-2014,Livingston FC,
21,St. Neots Town,"Jan 4, 1993",right,"1,88m",128910,"Jul 1, 2011",€1.00m,George Thorne,['England'],West-Bromwich-Albion,Central Midfield,2013-2014,West Bromwich Albion Reserves,
29,Retired,"Mar 20, 1985",right,"1,78m",39883,"Sep 2, 2013",€5.00m,Morgan Amalfitano,['France'],West-Bromwich-Albion,Right Midfield,2013-2014,Olympique Marseille,
30,Retired,"Jun 1, 1984",right,"1,72m",37157,"Sep 2, 2013",€7.00m,Stéphane Sessègnon,['Benin'],West-Bromwich-Albion,Attacking Midfield,2013-2014,Sunderland AFC,
35,Retired,"Apr 22, 1979",right,"1,83m",18324,"Aug 2, 2011",€1.00m,Zoltán Gera,['Hungary'],West-Bromwich-Albion,Attacking Midfield,2013-2014,Fulham FC,
25,Bristol Rovers,"Mar 25, 1989",right,"1,77m",31552,"Aug 22, 2013",€6.00m,Scott Sinclair,"['England', 'Jamaica']",West-Bromwich-Albion,Left Winger,2013-2014,: Ablöse €2.30m,
22,Esteghlal Khuzestan,"May 13, 1992",right,"1,80m",181477,"Jan 31, 2014",€3.00m,Thievy Bifouma,"['Congo', 'France']",West-Bromwich-Albion,Left Winger,2013-2014,RCD Espanyol Barcelona,
27,Retired,"Jan 22, 1987",both,"1,80m",37304,"Aug 1, 2011",€7.00m,Shane Long,['Ireland'],West-Bromwich-Albion,Centre-Forward,2013-2014,Reading FC,
22,FC Viktoria Plzen,"May 1, 1992",right,"1,80m",101500,"Aug 13, 2013",€5.00m,Matej Vydra,['Czech Republic'],West-Bromwich-Albion,Centre-Forward,2013-2014,Udinese Calcio,
26,Retired,"Apr 23, 1988",right,"1,90m",39532,"Sep 2, 2013",€5.00m,Victor Anichebe,"['Nigeria', 'England']",West-Bromwich-Albion,Centre-Forward,2013-2014,: Ablöse €5.90m,
20,Rajasthan United,"Aug 4, 1993",right,"1,80m",128897,"Jul 1, 2013",€3.00m,Saido Berahino,"['Burundi', 'England']",West-Bromwich-Albion,Centre-Forward,2013-2014,West Bromwich Albion U21,
35,Retired,"Mar 14, 1979",right,"1,86m",3226,"Jul 4, 2013",€1.00m,Nicolas Anelka,"['France', 'Martinique']",West-Bromwich-Albion,Centre-Forward,2013-2014,: Ablöse free transfer,
31,Retired,"Sep 27, 1982",,,27505,"Aug 7, 2012",€750k,Markus Rosenberg,['Sweden'],West-Bromwich-Albion,Centre-Forward,2013-2014,SV Werder Bremen,
21,Without Club,"Jan 6, 1993",right,"1,78m",141350,,,Kemar Roofe,"['Jamaica', 'England']",West-Bromwich-Albion,Centre-Forward,2013-2014,,
32,Retired,"Apr 3, 1983",left,"1,93m",13572,"Jul 1, 2012",€4.00m,Ben Foster,['England'],West-Bromwich-Albion,Goalkeeper,2014-2015,: Ablöse €5.00m,
32,Retired,"Nov 9, 1982",right,"1,91m",3838,"Jul 30, 2010",€1.00m,Boaz Myhill,"['Wales', 'United States']",West-Bromwich-Albion,Goalkeeper,2014-2015,: Ablöse €1.80m,
27,Retired,"Jan 5, 1988",right,"1,95m",45921,"Jul 1, 2006",€250k,Luke Daniels,['England'],West-Bromwich-Albion,Goalkeeper,2014-2015,West Bromwich Albion U18,
20,Hednesford Town,"Jan 31, 1995",right,"1,90m",186923,,,Jack Rose,['England'],West-Bromwich-Albion,Goalkeeper,2014-2015,,
18,West Bromwich Albion,"Aug 10, 1996",right,"1,91m",245625,"Jul 1, 2017",,Alex Palmer,['England'],West-Bromwich-Albion,Goalkeeper,2014-2015,West Bromwich Albion U21,
32,Retired,"Aug 16, 1982",left,"1,91m",4241,"Jul 1, 2014",€4.00m,Joleon Lescott,['England'],West-Bromwich-Albion,Centre-Back,2014-2015,: Ablöse free transfer,
32,Retired,"Mar 10, 1983",left,"1,93m",25248,"Aug 1, 2008",€2.50m,Jonas Olsson,['Sweden'],West-Bromwich-Albion,Centre-Back,2014-2015,NEC Nijmegen,
25,Wolverhampton Wanderers,"May 6, 1990",right,"1,88m",121477,"Aug 31, 2010",€2.00m,Craig Dawson,['England'],West-Bromwich-Albion,Centre-Back,2014-2015,Rochdale AFC,
24,Panserraikos,"Jun 29, 1991",left,"1,82m",137669,"Aug 5, 2014",€500k,Jason Davidson,"['Australia', 'Greece']",West-Bromwich-Albion,Centre-Back,2014-2015,: Ablöse ?,"bruise - Return expected on Nov 29, 2024"
35,Retired,"Dec 5, 1979",right,"1,91m",40567,"Jul 1, 2011",€500k,Gareth McAuley,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2014-2015,Ipswich Town,
21,Walsall FC,"Nov 24, 1993",right,"1,86m",199522,,€100k,Donervon Daniels,"['Montserrat', 'England']",West-Bromwich-Albion,Centre-Back,2014-2015,,
27,Retired,"Aug 1, 1987",left,"1,81m",17804,"Jul 12, 2014",€2.00m,Sébastien Pocognoli,"['Belgium', 'Italy']",West-Bromwich-Albion,Left-Back,2014-2015,: Ablöse €1.50m,
22,Derry City,"May 9, 1993",right,"1,86m",128912,"Jul 22, 2014",€6.00m,Andre Wisdom,"['England', 'Jamaica']",West-Bromwich-Albion,Right-Back,2014-2015,: Ablöse free transfer,
25,VfL Bochum,"Oct 24, 1989",right,"1,75m",121686,"Aug 5, 2014",€2.00m,Cristian Gamboa,['Costa Rica'],West-Bromwich-Albion,Right-Back,2014-2015,: Ablöse €2.40m,
27,Without Club,"Jul 18, 1987",right,"1,82m",45330,"Jul 24, 2012",€4.00m,Claudio Yacob,"['Argentina', 'Italy']",West-Bromwich-Albion,Defensive Midfield,2014-2015,: Ablöse free transfer,
28,Without Club,"Jan 25, 1987",right,"1,77m",45272,"Jul 10, 2009",€4.00m,Youssouf Mulumbu,"['DR Congo', 'France']",West-Bromwich-Albion,Defensive Midfield,2014-2015,: Ablöse €200k,
33,Retired,"Feb 25, 1982",right,"1,85m",4115,"Jul 7, 2014",€500k,Chris Baird,['Northern Ireland'],West-Bromwich-Albion,Defensive Midfield,2014-2015,: Ablöse free transfer,
21,Retired,"Jul 31, 1993",right,"1,81m",141349,"Jul 1, 2011",€100k,Liam O'Neil,"['England', 'Wales']",West-Bromwich-Albion,Defensive Midfield,2014-2015,West Bromwich Albion U18,
29,Retired,"May 25, 1986",right,"1,83m",27614,"Aug 7, 2007",€5.00m,James Morrison,"['Scotland', 'England']",West-Bromwich-Albion,Central Midfield,2014-2015,Middlesbrough FC,
30,Retired,"Dec 14, 1984",left,"1,87m",36814,"Aug 15, 2007",€4.00m,Chris Brunt,['Northern Ireland'],West-Bromwich-Albion,Central Midfield,2014-2015,: Ablöse €3.75m,
28,Retired,"Nov 25, 1986",right,"1,76m",37171,"Jul 1, 2014",€3.00m,Craig Gardner,['England'],West-Bromwich-Albion,Central Midfield,2014-2015,Sunderland AFC,
28,Johnstone Burgh FC,"May 5, 1987",right,"1,77m",36608,"Jul 1, 2008",€2.00m,Graham Dorrans,['Scotland'],West-Bromwich-Albion,Central Midfield,2014-2015,Livingston FC,
31,Retired,"Feb 1, 1984",right,"1,84m",3547,"Feb 2, 2015",€2.00m,Darren Fletcher,['Scotland'],West-Bromwich-Albion,Central Midfield,2014-2015,Manchester United,
27,CA San Lorenzo de Almagro,"Mar 15, 1988",both,"1,68m",54576,"Aug 30, 2014",€5.00m,Sebastián Blanco,"['Argentina', 'Spain']",West-Bromwich-Albion,Attacking Midfield,2014-2015,: Ablöse €2.00m,
31,Retired,"Jun 1, 1984",right,"1,72m",37157,"Sep 2, 2013",€5.00m,Stéphane Sessègnon,['Benin'],West-Bromwich-Albion,Attacking Midfield,2014-2015,Sunderland AFC,
21,Without Club,"Feb 28, 1994",right,"1,75m",181554,,,Adil Nabi,"['England', 'Pakistan']",West-Bromwich-Albion,Attacking Midfield,2014-2015,,
16,Northampton Town,"Jan 12, 1999",right,"1,80m",296986,,,Tyler Roberts,"['Wales', 'England']",West-Bromwich-Albion,Attacking Midfield,2014-2015,,
30,Retired,"Feb 2, 1985",right,"1,80m",31316,"Aug 24, 2014",€5.00m,Varela,"['Portugal', 'Cape Verde']",West-Bromwich-Albion,Left Winger,2014-2015,FC Porto,
30,Retired,"Feb 21, 1985",right,"1,93m",6855,"Aug 22, 2014",€3.00m,Georgios Samaras,"['Greece', 'Australia']",West-Bromwich-Albion,Left Winger,2014-2015,Celtic FC,
24,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jan 28, 2015",€5.00m,Callum McManaman,"['England', 'Ireland']",West-Bromwich-Albion,Right Winger,2014-2015,Wigan Athletic,"Muscle injury - Return expected on Nov 24, 2024"
21,Rajasthan United,"Aug 4, 1993",right,"1,80m",128897,"Jul 1, 2013",€12.00m,Saido Berahino,"['Burundi', 'England']",West-Bromwich-Albion,Centre-Forward,2014-2015,West Bromwich Albion U21,
26,Al-Yarmouk SC (Kuwait),"Oct 10, 1988",right,"1,81m",64308,"Jul 18, 2014",€8.00m,Brown Ideye,['Nigeria'],West-Bromwich-Albion,Centre-Forward,2014-2015,Dynamo Kyiv,
27,Retired,"Apr 23, 1988",right,"1,90m",39532,"Sep 2, 2013",€3.50m,Victor Anichebe,"['Nigeria', 'England']",West-Bromwich-Albion,Centre-Forward,2014-2015,: Ablöse €5.90m,
22,Without Club,"Jan 6, 1993",right,"1,78m",141350,,,Kemar Roofe,"['Jamaica', 'England']",West-Bromwich-Albion,Centre-Forward,2014-2015,,
33,Retired,"Apr 3, 1983",left,"1,93m",13572,"Jul 1, 2012",€4.00m,Ben Foster,['England'],West-Bromwich-Albion,Goalkeeper,2015-2016,: Ablöse €5.00m,
33,Retired,"Nov 9, 1982",right,"1,91m",3838,"Jul 30, 2010",€2.00m,Boaz Myhill,"['Wales', 'United States']",West-Bromwich-Albion,Goalkeeper,2015-2016,: Ablöse €1.80m,
32,Retired,"Apr 13, 1984",right,"1,93m",22491,"Aug 31, 2015",€1.50m,Anders Lindegaard,['Denmark'],West-Bromwich-Albion,Goalkeeper,2015-2016,Manchester United,
21,Hednesford Town,"Jan 31, 1995",right,"1,90m",186923,,€100k,Jack Rose,['England'],West-Bromwich-Albion,Goalkeeper,2015-2016,,
19,West Bromwich Albion,"Aug 10, 1996",right,"1,91m",245625,"Jul 1, 2017",,Alex Palmer,['England'],West-Bromwich-Albion,Goalkeeper,2015-2016,West Bromwich Albion U21,
28,Manchester United,"Jan 3, 1988",both,"1,88m",42412,"Aug 29, 2015",€6.00m,Jonny Evans,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2015-2016,Manchester United,
27,Salford City,"Jan 23, 1989",right,"1,77m",73482,"Jul 29, 2015",€5.00m,James Chester,"['Wales', 'England']",West-Bromwich-Albion,Centre-Back,2015-2016,: Ablöse €11.30m,
26,Wolverhampton Wanderers,"May 6, 1990",right,"1,88m",121477,"Aug 31, 2010",€5.00m,Craig Dawson,['England'],West-Bromwich-Albion,Centre-Back,2015-2016,Rochdale AFC,
33,Retired,"Aug 16, 1982",left,"1,91m",4241,"Jul 1, 2014",€2.00m,Joleon Lescott,['England'],West-Bromwich-Albion,Centre-Back,2015-2016,: Ablöse free transfer,
33,Retired,"Mar 10, 1983",left,"1,93m",25248,"Aug 1, 2008",€1.50m,Jonas Olsson,['Sweden'],West-Bromwich-Albion,Centre-Back,2015-2016,NEC Nijmegen,
36,Retired,"Dec 5, 1979",right,"1,91m",40567,"Jul 1, 2011",€1.00m,Gareth McAuley,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2015-2016,Ipswich Town,
19,Livingston FC,"Oct 16, 1996",,"1,83m",268527,,,Shaun Donnellan,"['Ireland', 'England']",West-Bromwich-Albion,Centre-Back,2015-2016,,
28,Retired,"Aug 1, 1987",left,"1,81m",17804,"Jul 12, 2014",€1.00m,Sébastien Pocognoli,"['Belgium', 'Italy']",West-Bromwich-Albion,Left-Back,2015-2016,: Ablöse €1.50m,
26,VfL Bochum,"Oct 24, 1989",right,"1,75m",121686,"Aug 5, 2014",€2.00m,Cristian Gamboa,['Costa Rica'],West-Bromwich-Albion,Right-Back,2015-2016,: Ablöse €2.40m,
28,Without Club,"Jul 18, 1987",right,"1,82m",45330,"Jul 24, 2012",€4.00m,Claudio Yacob,"['Argentina', 'Italy']",West-Bromwich-Albion,Defensive Midfield,2015-2016,: Ablöse free transfer,
18,Queens Park Rangers,"May 8, 1998",left,"1,91m",387331,"Jul 1, 2016",,Sam Field,['England'],West-Bromwich-Albion,Defensive Midfield,2015-2016,West Bromwich Albion U21,
27,Harborough Town,"Mar 15, 1989",right,"1,88m",74590,"Jan 29, 2016",€6.00m,Sandro,"['Brazil', 'Portugal']",West-Bromwich-Albion,Central Midfield,2015-2016,: Ablöse ?,
30,Retired,"May 25, 1986",right,"1,83m",27614,"Aug 7, 2007",€5.00m,James Morrison,"['Scotland', 'England']",West-Bromwich-Albion,Central Midfield,2015-2016,Middlesbrough FC,
31,Retired,"Dec 14, 1984",left,"1,87m",36814,"Aug 15, 2007",€4.00m,Chris Brunt,['Northern Ireland'],West-Bromwich-Albion,Central Midfield,2015-2016,: Ablöse €3.75m,
29,Retired,"Nov 25, 1986",right,"1,76m",37171,"Jul 1, 2014",€3.00m,Craig Gardner,['England'],West-Bromwich-Albion,Central Midfield,2015-2016,Sunderland AFC,
32,Retired,"Feb 1, 1984",right,"1,84m",3547,"Feb 2, 2015",€2.00m,Darren Fletcher,['Scotland'],West-Bromwich-Albion,Central Midfield,2015-2016,Manchester United,
27,Wrexham AFC,"Apr 22, 1989",left,"1,80m",85935,"Jul 1, 2015",€3.00m,James McClean,"['Ireland', 'Northern Ireland']",West-Bromwich-Albion,Left Midfield,2015-2016,Wigan Athletic,
23,Sivasspor,"May 3, 1993",right,"1,68m",200777,"Feb 1, 2016",€3.00m,Alex Pritchard,['England'],West-Bromwich-Albion,Attacking Midfield,2015-2016,Tottenham Hotspur,Torn thigh muscle - Return unknown
32,Retired,"Jun 1, 1984",right,"1,72m",37157,"Sep 2, 2013",€3.00m,Stéphane Sessègnon,['Benin'],West-Bromwich-Albion,Attacking Midfield,2015-2016,Sunderland AFC,
19,Retired,"Oct 24, 1996",right,,284754,,,Joe Ward,['England'],West-Bromwich-Albion,Attacking Midfield,2015-2016,,
17,Northampton Town,"Jan 12, 1999",right,"1,80m",296986,,,Tyler Roberts,"['Wales', 'England']",West-Bromwich-Albion,Attacking Midfield,2015-2016,,
20,Bayern Munich,"Jul 14, 1995",right,"1,76m",159471,"Aug 7, 2015",€3.00m,Serge Gnabry,"['Germany', ""Cote d'Ivoire""]",West-Bromwich-Albion,Left Winger,2015-2016,Arsenal FC,
18,Oxford United,"Feb 17, 1998",right,"1,78m",314366,"Jul 1, 2017",,Kyle Edwards,['England'],West-Bromwich-Albion,Left Winger,2015-2016,West Bromwich Albion U21,
25,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jan 28, 2015",€5.00m,Callum McManaman,"['England', 'Ireland']",West-Bromwich-Albion,Right Winger,2015-2016,Wigan Athletic,"Muscle injury - Return expected on Nov 24, 2024"
17,Milton Keynes Dons,"Apr 24, 1999",right,"1,82m",314266,"Jul 1, 2016",,Jonathan Leko,"['England', 'DR Congo']",West-Bromwich-Albion,Right Winger,2015-2016,West Bromwich Albion U18,
22,Rajasthan United,"Aug 4, 1993",right,"1,80m",128897,"Jul 1, 2013",€15.00m,Saido Berahino,"['Burundi', 'England']",West-Bromwich-Albion,Centre-Forward,2015-2016,West Bromwich Albion U21,
26,CF Pachuca,"Sep 16, 1989",right,"1,89m",80197,"Aug 10, 2015",€15.00m,Salomón Rondón,['Venezuela'],West-Bromwich-Albion,Centre-Forward,2015-2016,: Ablöse €17.00m,
27,Al-Yarmouk SC (Kuwait),"Oct 10, 1988",right,"1,81m",64308,"Jul 18, 2014",€6.00m,Brown Ideye,['Nigeria'],West-Bromwich-Albion,Centre-Forward,2015-2016,Dynamo Kyiv,
34,Retired,"Feb 16, 1982",right,"1,87m",49655,"Jul 31, 2015",€3.00m,Rickie Lambert,['England'],West-Bromwich-Albion,Centre-Forward,2015-2016,: Ablöse €4.20m,
28,Retired,"Apr 23, 1988",right,"1,90m",39532,"Sep 2, 2013",€2.00m,Victor Anichebe,"['Nigeria', 'England']",West-Bromwich-Albion,Centre-Forward,2015-2016,: Ablöse €5.90m,
34,Retired,"Apr 3, 1983",left,"1,93m",13572,"Jul 1, 2012",€4.00m,Ben Foster,['England'],West-Bromwich-Albion,Goalkeeper,2016-2017,: Ablöse €5.00m,
34,Retired,"Nov 9, 1982",right,"1,91m",3838,"Jul 30, 2010",€1.50m,Boaz Myhill,"['Wales', 'United States']",West-Bromwich-Albion,Goalkeeper,2016-2017,: Ablöse €1.80m,
22,Hednesford Town,"Jan 31, 1995",right,"1,90m",186923,,€100k,Jack Rose,['England'],West-Bromwich-Albion,Goalkeeper,2016-2017,,
20,West Bromwich Albion,"Aug 10, 1996",right,"1,91m",245625,"Jul 1, 2017",,Alex Palmer,['England'],West-Bromwich-Albion,Goalkeeper,2016-2017,West Bromwich Albion U21,
29,Manchester United,"Jan 3, 1988",both,"1,88m",42412,"Aug 29, 2015",€7.00m,Jonny Evans,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2016-2017,Manchester United,
27,Wolverhampton Wanderers,"May 6, 1990",right,"1,88m",121477,"Aug 31, 2010",€6.00m,Craig Dawson,['England'],West-Bromwich-Albion,Centre-Back,2016-2017,Rochdale AFC,
21,Plymouth Argyle,"Mar 17, 1996",left,"1,86m",208244,"Aug 22, 2016",€3.00m,Brendan Galloway,"['Zimbabwe', 'England']",West-Bromwich-Albion,Centre-Back,2016-2017,Everton FC,
29,Retired,"Aug 17, 1987",both,"1,88m",30456,"Jan 31, 2017",€2.50m,Marc Wilson,"['Ireland', 'Northern Ireland']",West-Bromwich-Albion,Centre-Back,2016-2017,AFC Bournemouth,
34,Retired,"Mar 10, 1983",left,"1,93m",25248,"Aug 1, 2008",€1.10m,Jonas Olsson,['Sweden'],West-Bromwich-Albion,Centre-Back,2016-2017,NEC Nijmegen,
37,Retired,"Dec 5, 1979",right,"1,91m",40567,"Jul 1, 2011",€1.00m,Gareth McAuley,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2016-2017,Ipswich Town,
29,Retired,"Aug 1, 1987",left,"1,81m",17804,"Jul 12, 2014",€750k,Sébastien Pocognoli,"['Belgium', 'Italy']",West-Bromwich-Albion,Left-Back,2016-2017,: Ablöse €1.50m,
29,Getafe CF,"May 10, 1988",right,"1,89m",111508,"Aug 31, 2016",€4.50m,Allan Nyom,"['Cameroon', 'France']",West-Bromwich-Albion,Right-Back,2016-2017,Watford FC,
17,Derby County,"Mar 11, 2000",right,"1,78m",392774,,,Kane Wilson,['England'],West-Bromwich-Albion,Right-Back,2016-2017,,
27,Without Club,"Nov 14, 1989",right,"1,80m",61832,"Jan 20, 2017",€7.00m,Jake Livermore,['England'],West-Bromwich-Albion,Defensive Midfield,2016-2017,: Ablöse €11.50m,
29,Without Club,"Jul 18, 1987",right,"1,82m",45330,"Jul 24, 2012",€4.00m,Claudio Yacob,"['Argentina', 'Italy']",West-Bromwich-Albion,Defensive Midfield,2016-2017,: Ablöse free transfer,
19,Queens Park Rangers,"May 8, 1998",left,"1,91m",387331,"Jul 1, 2016",€250k,Sam Field,['England'],West-Bromwich-Albion,Defensive Midfield,2016-2017,West Bromwich Albion U21,
31,Retired,"May 25, 1986",right,"1,83m",27614,"Aug 7, 2007",€5.00m,James Morrison,"['Scotland', 'England']",West-Bromwich-Albion,Central Midfield,2016-2017,Middlesbrough FC,
32,Retired,"Dec 14, 1984",left,"1,87m",36814,"Aug 15, 2007",€4.00m,Chris Brunt,['Northern Ireland'],West-Bromwich-Albion,Central Midfield,2016-2017,: Ablöse €3.75m,
30,Retired,"Nov 25, 1986",right,"1,76m",37171,"Jul 1, 2014",€3.50m,Craig Gardner,['England'],West-Bromwich-Albion,Central Midfield,2016-2017,Sunderland AFC,
33,Retired,"Feb 1, 1984",right,"1,84m",3547,"Feb 2, 2015",€2.00m,Darren Fletcher,['Scotland'],West-Bromwich-Albion,Central Midfield,2016-2017,Manchester United,
17,Port Vale FC,"Mar 8, 2000",right,"1,83m",456877,"Jul 1, 2018",,Rekeem Harper,"['England', 'Jamaica']",West-Bromwich-Albion,Central Midfield,2016-2017,West Bromwich Albion U21,
28,Wrexham AFC,"Apr 22, 1989",left,"1,80m",85935,"Jul 1, 2015",€3.00m,James McClean,"['Ireland', 'Northern Ireland']",West-Bromwich-Albion,Left Midfield,2016-2017,Wigan Athletic,
27,Without Club,"Aug 2, 1989",right,"1,87m",59631,"Aug 29, 2016",€15.00m,Nacer Chadli,"['Belgium', 'Morocco']",West-Bromwich-Albion,Left Winger,2016-2017,Tottenham Hotspur,
26,Oxford United,"Mar 13, 1991",right,"1,83m",77274,"Jul 6, 2016",€9.00m,Matt Phillips,"['Scotland', 'England']",West-Bromwich-Albion,Right Winger,2016-2017,Queens Park Rangers,
26,Wigan Athletic,"Apr 25, 1991",right,"1,74m",61711,"Jan 28, 2015",€3.50m,Callum McManaman,"['England', 'Ireland']",West-Bromwich-Albion,Right Winger,2016-2017,Wigan Athletic,"Muscle injury - Return expected on Nov 24, 2024"
18,Milton Keynes Dons,"Apr 24, 1999",right,"1,82m",314266,"Jul 1, 2016",€1.50m,Jonathan Leko,"['England', 'DR Congo']",West-Bromwich-Albion,Right Winger,2016-2017,West Bromwich Albion U18,
23,Rajasthan United,"Aug 4, 1993",right,"1,80m",128897,"Jul 1, 2013",€15.00m,Saido Berahino,"['Burundi', 'England']",West-Bromwich-Albion,Centre-Forward,2016-2017,West Bromwich Albion U21,
27,CF Pachuca,"Sep 16, 1989",right,"1,89m",80197,"Aug 10, 2015",€15.00m,Salomón Rondón,['Venezuela'],West-Bromwich-Albion,Centre-Forward,2016-2017,: Ablöse €17.00m,
28,Retired,"May 21, 1989",left,"1,83m",65976,"Aug 31, 2016",€2.50m,Hal Robson-Kanu,"['Wales', 'England']",West-Bromwich-Albion,Centre-Forward,2016-2017,Reading FC,
35,Retired,"Feb 16, 1982",right,"1,87m",49655,"Jul 31, 2015",€1.50m,Rickie Lambert,['England'],West-Bromwich-Albion,Centre-Forward,2016-2017,: Ablöse €4.20m,
35,Retired,"Apr 3, 1983",left,"1,93m",13572,"Jul 1, 2012",€3.00m,Ben Foster,['England'],West-Bromwich-Albion,Goalkeeper,2017-2018,: Ablöse €5.00m,
35,Retired,"Nov 9, 1982",right,"1,91m",3838,"Jul 30, 2010",€1.00m,Boaz Myhill,"['Wales', 'United States']",West-Bromwich-Albion,Goalkeeper,2017-2018,: Ablöse €1.80m,
21,West Bromwich Albion,"Aug 10, 1996",right,"1,91m",245625,"Jul 1, 2017",,Alex Palmer,['England'],West-Bromwich-Albion,Goalkeeper,2017-2018,West Bromwich Albion U21,
30,Manchester United,"Jan 3, 1988",both,"1,88m",42412,"Aug 29, 2015",€15.00m,Jonny Evans,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2017-2018,Manchester United,
28,Wolverhampton Wanderers,"May 6, 1990",right,"1,88m",121477,"Aug 31, 2010",€8.00m,Craig Dawson,['England'],West-Bromwich-Albion,Centre-Back,2017-2018,Rochdale AFC,
27,NEOM SC,"Jan 25, 1991",right,"1,93m",111524,"Jan 1, 2018",€5.00m,Ahmed Hegazy,['Egypt'],West-Bromwich-Albion,Centre-Back,2017-2018,: Ablöse €5.00m,
29,Pyramids FC,"Jan 10, 1989",right,"1,93m",122980,"Jan 29, 2018",€1.50m,Ali Gabr,['Egypt'],West-Bromwich-Albion,Centre-Back,2017-2018,Zamalek SC,
38,Retired,"Dec 5, 1979",right,"1,91m",40567,"Jul 1, 2011",€1.00m,Gareth McAuley,['Northern Ireland'],West-Bromwich-Albion,Centre-Back,2017-2018,Ipswich Town,
19,Newport County,"Sep 11, 1998",right,"1,83m",494684,,,Kyle Jameson,['England'],West-Bromwich-Albion,Centre-Back,2017-2018,,
17,Without Club,"Oct 6, 2000",right,"1,84m",507254,"Jul 1, 2019",,Nathan Ferguson,"['England', 'Jamaica']",West-Bromwich-Albion,Centre-Back,2017-2018,West Bromwich Albion U21,
