age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
22,Al-Hilal SFC,"Mar 13, 1997",right,"1,80m",225161,"Jul 8, 2017",€45.00m,Rúben Neves,['Portugal'],Wolverhampton-Wanderers,Defensive Midfield,2018-2019,FC Porto,
24,RSC Anderlecht,"Apr 15, 1995",right,"1,88m",168157,"Jul 1, 2019",€18.00m,Leander Dendoncker,['Belgium'],Wolverhampton-Wanderers,Defensive Midfield,2018-2019,: Ablöse €13.80m,Ankle injury - Return unknown
23,Nantong Zhiyun,"Jul 11, 1995",right,"1,75m",184382,"Aug 31, 2017",€250k,Ming-Yang Yang,"['Switzerland', 'China']",Wolverhampton-Wanderers,Defensive Midfield,2018-2019,FC Winterthur,
19,Burton Albion,"Mar 11, 2000",,"1,75m",403574,,,Elliot Watt,"['Scotland', 'England']",Wolverhampton-Wanderers,Defensive Midfield,2018-2019,,
32,SC Braga,"Sep 8, 1986",right,"1,70m",29364,"Jul 24, 2018",€10.00m,João Moutinho,['Portugal'],Wolverhampton-Wanderers,Central Midfield,2018-2019,: Ablöse €5.60m,
21,Colorado Rapids,"Mar 6, 1998",right,"1,71m",337787,"Jan 1, 2017",€500k,Connor Ronan,"['Ireland', 'England']",Wolverhampton-Wanderers,Central Midfield,2018-2019,Wolverhampton Wanderers U21,
19,Nottingham Forest,"Jan 27, 2000",right,"1,71m",429014,"Jan 1, 2017",€8.00m,Morgan Gibbs-White,"['England', 'Jamaica']",Wolverhampton-Wanderers,Attacking Midfield,2018-2019,Wolverhampton Wanderers U18,
25,Red Bull Bragantino,"Oct 18, 1993",right,"1,75m",149716,"Aug 31, 2016",€10.00m,Ivan Cavaleiro,"['Angola', 'Portugal']",Wolverhampton-Wanderers,Left Winger,2018-2019,: Ablöse €8.00m,
21,Sporting CP,"Jun 28, 1998",right,"1,73m",426620,,,Pedro Gonçalves,['Portugal'],Wolverhampton-Wanderers,Left Winger,2018-2019,,
25,Estoril Praia,"Jan 12, 1994",left,"1,79m",173900,"Jan 30, 2017",€15.00m,Hélder Costa,"['Angola', 'Portugal']",Wolverhampton-Wanderers,Right Winger,2018-2019,SL Benfica,
23,Fulham FC,"Jan 25, 1996",right,"1,78m",204103,"Aug 8, 2018",€15.00m,Adama Traoré,"['Spain', 'Mali']",Wolverhampton-Wanderers,Right Winger,2018-2019,Middlesbrough FC,
24,Leyton Orient,"Mar 5, 1995",right,"1,82m",183283,"Jan 5, 2015",€500k,Jordan Graham,"['England', 'Ireland']",Wolverhampton-Wanderers,Right Winger,2018-2019,: Ablöse ?,
28,Fulham FC,"May 5, 1991",right,"1,87m",206040,"Jul 1, 2019",€35.00m,Raúl Jiménez,['Mexico'],Wolverhampton-Wanderers,Centre-Forward,2018-2019,SL Benfica,
22,Liverpool FC,"Dec 4, 1996",right,"1,78m",340950,"Jul 1, 2018",€35.00m,Diogo Jota,['Portugal'],Wolverhampton-Wanderers,Centre-Forward,2018-2019,: Ablöse €14.00m,
25,Atlético de San Luis,"Mar 28, 1994",right,"1,85m",181781,"Jul 1, 2018",€4.00m,Léo Bonatini,"['Brazil', 'Italy']",Wolverhampton-Wanderers,Centre-Forward,2018-2019,: Ablöse €4.00m,
22,Valencia CF,"Jun 18, 1997",right,"1,91m",361254,"Jan 3, 2018",€3.00m,Rafa Mir,['Spain'],Wolverhampton-Wanderers,Centre-Forward,2018-2019,Valencia Mestalla,Hamstring injury - Return unknown
21,Al-Bidda SC,"May 18, 1998",right,"1,80m",345772,"Jul 1, 2015",€500k,Bright Enobakhare,"['Nigeria', 'England']",Wolverhampton-Wanderers,Centre-Forward,2018-2019,Wolverhampton Wanderers U18,
26,Retired,"Sep 20, 1992",left,"1,89m",67431,"Jan 2, 2016",€250k,Michal Zyro,['Poland'],Wolverhampton-Wanderers,Centre-Forward,2018-2019,Legia Warszawa,
20,Without Club,"Nov 21, 1998",right,"1,85m",322089,,€150k,Benny Ashley-Seal,['England'],Wolverhampton-Wanderers,Centre-Forward,2018-2019,,
20,Stoke City,"May 20, 1999",right,"1,78m",369171,,,Niall Ennis,"['England', 'Jamaica']",Wolverhampton-Wanderers,Centre-Forward,2018-2019,,
