age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
21,Colliers Wood United,"Aug 6, 1988",right,"1,75m",61566,,"Jul 1, 2007",€1.50m,Wayne Brown,['England'],Fulham-FC,Attacking Midfield,2009-2010,Fulham FC U18,
19,Haywards Heath Town FC,"Dec 12, 1990",,"1,68m",61726,,"Jul 1, 2008",€100k,Michael Uwezu,"['England', 'Nigeria']",Fulham-FC,Attacking Midfield,2009-2010,Fulham FC U18,
29,Retired,"Nov 8, 1980",both,"1,84m",6053,,"Jul 1, 2007",€2.50m,Diomansy Kamara,"['Senegal', 'France']",Fulham-FC,Right Winger,2009-2010,West Bromwich Albion,
31,Retired,"Jan 8, 1979",both,"1,87m",9606,,"Aug 1, 2007",€800k,Ki-hyeon Seol,"['Korea, South']",Fulham-FC,Right Winger,2009-2010,Reading FC,
17,Kuching City,"Aug 10, 1992",right,"1,81m",116653,,,€50k,Keanu Marsh-Brown,"['Guyana', 'England']",Fulham-FC,Right Winger,2009-2010,,
27,Retired,"Mar 9, 1983",right,"1,85m",27577,,"Jan 1, 2014",€7.00m,Clint Dempsey,['United States'],Fulham-FC,Second Striker,2009-2010,: Ablöse ?,
29,Retired,"Feb 10, 1981",right,"1,72m",14031,,"Aug 7, 2008",€7.50m,Andy Johnson,['England'],Fulham-FC,Centre-Forward,2009-2010,: Ablöse €13.30m,
29,Retired,"Jan 16, 1981",left,"1,84m",4205,,"Jul 1, 2008",€5.00m,Bobby Zamora,"['England', 'Trinidad and Tobago']",Fulham-FC,Centre-Forward,2009-2010,: Ablöse €4.10m,
20,Without Club,"Aug 9, 1989",right,"1,86m",35249,,"Feb 1, 2010",€4.00m,Stefano Okaka,"['Italy', 'Nigeria']",Fulham-FC,Centre-Forward,2009-2010,: Ablöse €175k,
32,Retired,"Nov 10, 1977",right,"1,78m",13711,,"Jan 1, 2008",€2.00m,Erik Nevland,['Norway'],Fulham-FC,Centre-Forward,2009-2010,: Ablöse €3.00m,
26,Retired,"Mar 31, 1984",right,"1,83m",38773,,"Jan 23, 2008",€1.25m,Eddie Johnson,['United States'],Fulham-FC,Centre-Forward,2009-2010,: Ablöse €2.50m,
27,Retired,"Jan 10, 1983",right,"1,91m",36392,,"Sep 1, 2009",€1.00m,David Elm,['Sweden'],Fulham-FC,Centre-Forward,2009-2010,Kalmar FF,
38,Retired,"Oct 6, 1972",,,3357,,"Jul 1, 2008",€3.50m,Mark Schwarzer,"['Australia', 'Germany']",Fulham-FC,Goalkeeper,2010-2011,Middlesbrough FC,
25,Retired,"Sep 20, 1985",right,"1,90m",67339,,"Jul 1, 2008",€1.50m,David Stockdale,['England'],Fulham-FC,Goalkeeper,2010-2011,Darlington FC (- 2012),
21,Buriram United,"Feb 7, 1990",right,"1,88m",61694,,"Jan 1, 2011",€250k,Neil Etheridge,"['Philippines', 'England']",Fulham-FC,Goalkeeper,2010-2011,Fulham FC Reserves,
40,Retired,"Jan 8, 1971",right,"1,97m",95,,"Aug 7, 2008",,Pascal Zuberbühler,['Switzerland'],Fulham-FC,Goalkeeper,2010-2011,: Ablöse free transfer,
30,Retired,"Jun 20, 1981",right,"1,99m",25553,,"Jan 18, 2008",€10.00m,Brede Hangeland,"['Norway', 'United States']",Fulham-FC,Centre-Back,2010-2011,: Ablöse €3.30m,
31,Retired,"Nov 8, 1979",right,"1,83m",3580,,"Jul 1, 2007",€5.50m,Aaron Hughes,['Northern Ireland'],Fulham-FC,Centre-Back,2010-2011,: Ablöse €1.50m,
31,Retired,"Apr 2, 1980",right,"1,78m",31434,,"Aug 27, 2010",€4.50m,Carlos Salcido,['Mexico'],Fulham-FC,Centre-Back,2010-2011,: Ablöse €1.95m,
26,Retired,"Feb 14, 1985",right,"1,89m",4277,,"Jul 1, 2010",€3.00m,Philippe Senderos,"['Switzerland', 'Spain']",Fulham-FC,Centre-Back,2010-2011,: Ablöse free transfer,
24,Retired,"Sep 2, 1986",right,"1,87m",67815,,"Aug 23, 2010",€1.50m,Rafik Halliche,['Algeria'],Fulham-FC,Centre-Back,2010-2011,SL Benfica,
20,Retired,"Mar 6, 1991",left,"1,83m",51318,,"Jul 1, 2011",€1.00m,Matthew Briggs,"['Guyana', 'England']",Fulham-FC,Centre-Back,2010-2011,Fulham FC Reserves,
30,Retired,"May 15, 1981",left,"1,78m",3296,,"Jul 13, 2007",€4.00m,Paul Konchesky,['England'],Fulham-FC,Left-Back,2010-2011,: Ablöse €4.00m,
30,Retired,"Jun 15, 1981",right,"1,78m",35235,,"Jul 1, 2008",€4.00m,John Paintsil,['Ghana'],Fulham-FC,Right-Back,2010-2011,: Ablöse €3.80m,
27,Retired,"Sep 6, 1983",right,"1,84m",12125,,"Jul 1, 2009",€1.50m,Stephen Kelly,['Ireland'],Fulham-FC,Right-Back,2010-2011,: Ablöse free transfer,
27,Retired,"Feb 28, 1984",right,"1,84m",24057,,"Jul 1, 2008",€750k,Fredrik Stoor Siekkinen,['Sweden'],Fulham-FC,Right-Back,2010-2011,: Ablöse €3.00m,
29,Retired,"Feb 25, 1982",right,"1,85m",4115,,"Feb 18, 2016",€3.50m,Chris Baird,['Northern Ireland'],Fulham-FC,Defensive Midfield,2010-2011,Derby County,
29,Retired,"Jun 8, 1982",right,"1,89m",14011,,"Aug 29, 2008",€3.50m,Dickson Etuhu,"['Nigeria', 'England']",Fulham-FC,Defensive Midfield,2010-2011,Sunderland AFC,
23,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 18, 2010",€7.50m,Mousa Dembélé,"['Belgium', 'Mali']",Fulham-FC,Central Midfield,2010-2011,AZ Alkmaar,
28,Retired,"Dec 14, 1982",right,"1,83m",13427,,"Jan 1, 2011",€3.00m,Steve Sidwell,['England'],Fulham-FC,Central Midfield,2010-2011,: Ablöse €600k,
34,Retired,"Mar 18, 1977",right,"1,77m",3221,,"Aug 31, 2007",€3.00m,Danny Murphy,['England'],Fulham-FC,Central Midfield,2010-2011,Tottenham Hotspur,
32,Retired,"Jan 2, 1979",right,"1,80m",3865,,"Jul 1, 2010",€2.50m,Jonathan Greening,['England'],Fulham-FC,Central Midfield,2010-2011,West Bromwich Albion,
28,Stabæk Fotball II,"Jun 21, 1983",right,"1,75m",13485,,"Jul 22, 2009",€1.00m,Bjørn Helge Riise,['Norway'],Fulham-FC,Central Midfield,2010-2011,Lillestrøm SK,
26,Retired,"Nov 24, 1984",right,"1,83m",63285,,"Jul 29, 2009",€1.00m,Kagisho Dikgacoi,['South Africa'],Fulham-FC,Central Midfield,2010-2011,Lamontville Golden Arrows,
32,Retired,"Mar 2, 1979",left,"1,77m",3259,,"Aug 1, 2009",€4.50m,Damien Duff,['Ireland'],Fulham-FC,Right Midfield,2010-2011,Newcastle United,
31,Retired,"Oct 23, 1979",right,"1,78m",4056,,"Jan 24, 2007",€4.00m,Simon Davies,['Wales'],Fulham-FC,Right Midfield,2010-2011,: Ablöse free transfer,
32,Retired,"Apr 22, 1979",right,"1,83m",18324,,"Jul 1, 2008",€4.00m,Zoltán Gera,['Hungary'],Fulham-FC,Attacking Midfield,2010-2011,West Bromwich Albion,
20,Esteghlal FC,"Jun 21, 1991",left,"1,73m",74297,,"Jan 25, 2011",€3.00m,Gaël Kakuta,"['DR Congo', 'France']",Fulham-FC,Attacking Midfield,2010-2011,Chelsea FC,unknown injury - Return unknown
30,Retired,"Nov 8, 1980",both,"1,84m",6053,,"Jul 1, 2007",€2.00m,Diomansy Kamara,"['Senegal', 'France']",Fulham-FC,Right Winger,2010-2011,West Bromwich Albion,
28,Retired,"Mar 9, 1983",right,"1,85m",27577,,"Jan 1, 2014",€9.00m,Clint Dempsey,['United States'],Fulham-FC,Second Striker,2010-2011,: Ablöse ?,
30,Retired,"Jan 16, 1981",left,"1,84m",4205,,"Jul 1, 2008",€7.00m,Bobby Zamora,"['England', 'Trinidad and Tobago']",Fulham-FC,Centre-Forward,2010-2011,: Ablöse €4.10m,
30,Retired,"Feb 10, 1981",right,"1,72m",14031,,"Aug 7, 2008",€6.00m,Andy Johnson,['England'],Fulham-FC,Centre-Forward,2010-2011,: Ablöse €13.30m,
32,Retired,"Sep 15, 1978",right,"1,85m",3176,,"Jan 31, 2011",€2.00m,Eidur Gudjohnsen,['Iceland'],Fulham-FC,Centre-Forward,2010-2011,Stoke City,
27,Retired,"Mar 31, 1984",right,"1,83m",38773,,"Jan 23, 2008",€1.00m,Eddie Johnson,['United States'],Fulham-FC,Centre-Forward,2010-2011,: Ablöse €2.50m,
28,Retired,"Jan 10, 1983",right,"1,91m",36392,,"Sep 1, 2009",€1.00m,David Elm,['Sweden'],Fulham-FC,Centre-Forward,2010-2011,Kalmar FF,
20,Retired,"Jan 15, 1991",right,"1,86m",81163,,,€50k,Danny Hoesen,"['Netherlands', 'Morocco']",Fulham-FC,Centre-Forward,2010-2011,,
26,Retired,"Sep 20, 1985",right,"1,90m",67339,,"Jul 1, 2008",€3.50m,David Stockdale,['England'],Fulham-FC,Goalkeeper,2011-2012,Darlington FC (- 2012),
39,Retired,"Oct 6, 1972",,,3357,,"Jul 1, 2008",€1.50m,Mark Schwarzer,"['Australia', 'Germany']",Fulham-FC,Goalkeeper,2011-2012,Middlesbrough FC,
22,Buriram United,"Feb 7, 1990",right,"1,88m",61694,,"Jan 1, 2011",€500k,Neil Etheridge,"['Philippines', 'England']",Fulham-FC,Goalkeeper,2011-2012,Fulham FC Reserves,
27,Mezőörs KSE,"Apr 7, 1985",right,"1,90m",108471,,"Jul 1, 2011",€250k,Csaba Somogyi,['Hungary'],Fulham-FC,Goalkeeper,2011-2012,Rákospalotai EAC,
31,Retired,"Jun 20, 1981",right,"1,99m",25553,,"Jan 18, 2008",€8.00m,Brede Hangeland,"['Norway', 'United States']",Fulham-FC,Centre-Back,2011-2012,: Ablöse €3.30m,
27,Retired,"Feb 14, 1985",right,"1,89m",4277,,"Jul 1, 2010",€3.00m,Philippe Senderos,"['Switzerland', 'Spain']",Fulham-FC,Centre-Back,2011-2012,: Ablöse free transfer,
32,Retired,"Nov 8, 1979",right,"1,83m",3580,,"Jul 1, 2007",€2.00m,Aaron Hughes,['Northern Ireland'],Fulham-FC,Centre-Back,2011-2012,: Ablöse €1.50m,
21,Retired,"Mar 6, 1991",left,"1,83m",51318,,"Jul 1, 2011",€1.50m,Matthew Briggs,"['Guyana', 'England']",Fulham-FC,Centre-Back,2011-2012,Fulham FC Reserves,
25,Retired,"Sep 2, 1986",right,"1,87m",67815,,"Aug 23, 2010",€750k,Rafik Halliche,['Algeria'],Fulham-FC,Centre-Back,2011-2012,SL Benfica,
31,Avaldsnes IL,"Sep 24, 1980",,,3220,,"Jul 13, 2011",€4.00m,John Arne Riise,['Norway'],Fulham-FC,Left-Back,2011-2012,: Ablöse €2.63m,
28,Retired,"Sep 6, 1983",right,"1,84m",12125,,"Jul 1, 2009",€2.00m,Stephen Kelly,['Ireland'],Fulham-FC,Right-Back,2011-2012,: Ablöse free transfer,
32,Retired,"May 14, 1980",right,"1,84m",6833,,"Aug 31, 2011",€1.25m,Zdenek Grygera,['Czech Republic'],Fulham-FC,Right-Back,2011-2012,: Ablöse free transfer,
31,Retired,"May 18, 1981",right,"1,82m",5352,,"Mar 26, 2014",€2.50m,Mahamadou Diarra,['Mali'],Fulham-FC,Defensive Midfield,2011-2012,Without Club,
30,Retired,"Feb 25, 1982",right,"1,85m",4115,,"Feb 18, 2016",€2.00m,Chris Baird,['Northern Ireland'],Fulham-FC,Defensive Midfield,2011-2012,Derby County,
30,Retired,"Jun 8, 1982",right,"1,89m",14011,,"Aug 29, 2008",€2.00m,Dickson Etuhu,"['Nigeria', 'England']",Fulham-FC,Defensive Midfield,2011-2012,Sunderland AFC,
24,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 18, 2010",€13.00m,Mousa Dembélé,"['Belgium', 'Mali']",Fulham-FC,Central Midfield,2011-2012,AZ Alkmaar,
29,Retired,"Dec 14, 1982",right,"1,83m",13427,,"Jan 1, 2011",€2.50m,Steve Sidwell,['England'],Fulham-FC,Central Midfield,2011-2012,: Ablöse €600k,
20,UC Sampdoria,"Jun 2, 1992",left,"1,88m",130108,,"Jul 25, 2011",€2.50m,Pajtim Kasami,"['Switzerland', 'North Macedonia']",Fulham-FC,Central Midfield,2011-2012,: Ablöse €1.60m,
35,Retired,"Mar 18, 1977",right,"1,77m",3221,,"Aug 31, 2007",€1.00m,Danny Murphy,['England'],Fulham-FC,Central Midfield,2011-2012,Tottenham Hotspur,
24,Retired,"Jan 1, 1988",right,"1,83m",34534,,"Jul 1, 2011",€500k,Marcel Gecov,['Czech Republic'],Fulham-FC,Central Midfield,2011-2012,: Ablöse €800k,
29,Stabæk Fotball II,"Jun 21, 1983",right,"1,75m",13485,,"Jul 22, 2009",€500k,Bjørn Helge Riise,['Norway'],Fulham-FC,Central Midfield,2011-2012,Lillestrøm SK,
33,Retired,"Jan 2, 1979",right,"1,80m",3865,,"Jul 1, 2010",€250k,Jonathan Greening,['England'],Fulham-FC,Central Midfield,2011-2012,West Bromwich Albion,
20,Without Club,"Oct 31, 1991",left,"1,77m",116655,,,,Alex Smith,['England'],Fulham-FC,Central Midfield,2011-2012,,
19,Unknown,"Sep 15, 1992",right,"1,78m",121256,,,,Tom Donegan,['England'],Fulham-FC,Central Midfield,2011-2012,,
33,Retired,"Mar 2, 1979",left,"1,77m",3259,,"Aug 1, 2009",€1.50m,Damien Duff,['Ireland'],Fulham-FC,Right Midfield,2011-2012,Newcastle United,
32,Retired,"Oct 23, 1979",right,"1,78m",4056,,"Jan 24, 2007",€1.00m,Simon Davies,['Wales'],Fulham-FC,Right Midfield,2011-2012,: Ablöse free transfer,
26,Retired,"Aug 18, 1985",left,"1,87m",39642,,"Aug 31, 2011",€10.00m,Bryan Ruiz,['Costa Rica'],Fulham-FC,Attacking Midfield,2011-2012,Twente Enschede FC,
18,Elazigspor,"Nov 19, 1993",right,"1,71m",146844,,"Jul 1, 2011",€3.00m,Kerim Frei,"['Türkiye', 'Switzerland']",Fulham-FC,Left Winger,2011-2012,Fulham FC U18,
20,AEL Limassol,"Aug 13, 1991",left,"1,81m",51040,,"Jan 1, 2012",€1.00m,Alexander Kacaniklic,"['Sweden', 'North Macedonia']",Fulham-FC,Right Winger,2011-2012,Fulham FC Reserves,Cruciate ligament injury - Return unknown
29,Retired,"Mar 9, 1983",right,"1,85m",27577,,"Jan 1, 2014",€15.00m,Clint Dempsey,['United States'],Fulham-FC,Second Striker,2011-2012,: Ablöse ?,
31,Retired,"Jan 16, 1981",left,"1,84m",4205,,"Jul 1, 2008",€5.00m,Bobby Zamora,"['England', 'Trinidad and Tobago']",Fulham-FC,Centre-Forward,2011-2012,: Ablöse €4.10m,
28,Retired,"Nov 8, 1983",,,15074,,"Jan 31, 2012",€4.50m,Pavel Pogrebnyak,['Russia'],Fulham-FC,Centre-Forward,2011-2012,: Ablöse €500k,
31,Retired,"Feb 10, 1981",right,"1,72m",14031,,"Aug 7, 2008",€2.50m,Andy Johnson,['England'],Fulham-FC,Centre-Forward,2011-2012,: Ablöse €13.30m,
24,Retired,"May 26, 1988",right,"1,88m",64535,,"Aug 1, 2011",€1.00m,Orlando Sá,['Portugal'],Fulham-FC,Centre-Forward,2011-2012,FC Porto,
20,Retired,"Sep 14, 1991",left,"1,80m",91056,,,€250k,Lauri Dalla Valle,"['Finland', 'Italy']",Fulham-FC,Centre-Forward,2011-2012,,
19,SS Turris Calcio,"Sep 29, 1992",left,"1,88m",129505,,,€250k,Marcello Trotta,['Italy'],Fulham-FC,Centre-Forward,2011-2012,,
27,Retired,"Sep 20, 1985",right,"1,90m",67339,,"Jul 1, 2008",€2.50m,David Stockdale,['England'],Fulham-FC,Goalkeeper,2012-2013,Darlington FC (- 2012),
40,Retired,"Oct 6, 1972",,,3357,,"Jul 1, 2008",€1.00m,Mark Schwarzer,"['Australia', 'Germany']",Fulham-FC,Goalkeeper,2012-2013,Middlesbrough FC,
23,Buriram United,"Feb 7, 1990",right,"1,88m",61694,,"Jan 1, 2011",€500k,Neil Etheridge,"['Philippines', 'England']",Fulham-FC,Goalkeeper,2012-2013,Fulham FC Reserves,
28,Mezőörs KSE,"Apr 7, 1985",right,"1,90m",108471,,"Jul 1, 2011",€250k,Csaba Somogyi,['Hungary'],Fulham-FC,Goalkeeper,2012-2013,Rákospalotai EAC,
32,Retired,"Jun 20, 1981",right,"1,99m",25553,,"Jan 18, 2008",€5.00m,Brede Hangeland,"['Norway', 'United States']",Fulham-FC,Centre-Back,2012-2013,: Ablöse €3.30m,
28,Retired,"Feb 14, 1985",right,"1,89m",4277,,"Jul 1, 2010",€2.00m,Philippe Senderos,"['Switzerland', 'Spain']",Fulham-FC,Centre-Back,2012-2013,: Ablöse free transfer,
22,Retired,"Mar 6, 1991",left,"1,83m",51318,,"Jul 1, 2011",€1.50m,Matthew Briggs,"['Guyana', 'England']",Fulham-FC,Centre-Back,2012-2013,Fulham FC Reserves,
33,Retired,"Nov 8, 1979",right,"1,83m",3580,,"Jul 1, 2007",€1.50m,Aaron Hughes,['Northern Ireland'],Fulham-FC,Centre-Back,2012-2013,: Ablöse €1.50m,
26,Retired,"Sep 2, 1986",right,"1,87m",67815,,"Aug 23, 2010",€750k,Rafik Halliche,['Algeria'],Fulham-FC,Centre-Back,2012-2013,SL Benfica,
28,Retired,"Oct 21, 1984",left,"1,77m",3548,,"Aug 31, 2012",€3.50m,Kieran Richardson,['England'],Fulham-FC,Left-Back,2012-2013,Sunderland AFC,
32,Avaldsnes IL,"Sep 24, 1980",,,3220,,"Jul 13, 2011",€3.00m,John Arne Riise,['Norway'],Fulham-FC,Left-Back,2012-2013,: Ablöse €2.63m,
27,Retired,"Dec 16, 1985",right,"1,85m",36233,,"Jan 31, 2013",€3.00m,Stanislav Manolev,['Bulgaria'],Fulham-FC,Right-Back,2012-2013,: Ablöse ?,
30,Retired,"Mar 23, 1983",,,1662,,"Jul 1, 2013",€3.00m,Sascha Riether,['Germany'],Fulham-FC,Right-Back,2012-2013,1.FC Köln,
29,Retired,"Sep 6, 1983",right,"1,84m",12125,,"Jul 1, 2009",€1.50m,Stephen Kelly,['Ireland'],Fulham-FC,Right-Back,2012-2013,: Ablöse free transfer,
19,Wycombe Wanderers,"Jan 25, 1994",right,"1,84m",119553,,"Jul 1, 2014",,Jack Grimmer,['Scotland'],Fulham-FC,Right-Back,2012-2013,Fulham FC U21,
31,Retired,"Feb 25, 1982",right,"1,85m",4115,,"Feb 18, 2016",€2.00m,Chris Baird,['Northern Ireland'],Fulham-FC,Defensive Midfield,2012-2013,Derby County,
32,Retired,"May 18, 1981",right,"1,82m",5352,,"Mar 26, 2014",€2.00m,Mahamadou Diarra,['Mali'],Fulham-FC,Defensive Midfield,2012-2013,Without Club,
27,Retired,"Mar 23, 1986",both,"1,73m",47344,,"Jan 31, 2013",€2.00m,Eyong Enoh,['Cameroon'],Fulham-FC,Defensive Midfield,2012-2013,: Ablöse free transfer,
21,Retired,"Jan 10, 1992",right,"1,75m",93056,,"Jan 25, 2013",€1.50m,Emmanuel Frimpong,"['Ghana', 'England']",Fulham-FC,Defensive Midfield,2012-2013,Arsenal FC,
30,Retired,"Oct 25, 1982",,,45139,,"Oct 5, 2012",€300k,Mickaël Tavares,"['Senegal', 'France']",Fulham-FC,Defensive Midfield,2012-2013,Without Club,
25,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 18, 2010",€21.00m,Mousa Dembélé,"['Belgium', 'Mali']",Fulham-FC,Central Midfield,2012-2013,AZ Alkmaar,
27,Retired,"Jun 16, 1986",left,"1,76m",20586,,"Jan 31, 2013",€8.80m,Urby Emanuelson,"['Netherlands', 'Suriname']",Fulham-FC,Central Midfield,2012-2013,AC Milan,
30,Retired,"Dec 14, 1982",right,"1,83m",13427,,"Jan 1, 2011",€2.50m,Steve Sidwell,['England'],Fulham-FC,Central Midfield,2012-2013,: Ablöse €600k,
21,UC Sampdoria,"Jun 2, 1992",left,"1,88m",130108,,"Jul 25, 2011",€2.00m,Pajtim Kasami,"['Switzerland', 'North Macedonia']",Fulham-FC,Central Midfield,2012-2013,: Ablöse €1.60m,
36,Retired,"Mar 6, 1977",right,"1,76m",6106,,"Sep 11, 2012",€1.00m,Georgios Karagounis,['Greece'],Fulham-FC,Central Midfield,2012-2013,: Ablöse free transfer,
21,Without Club,"Oct 31, 1991",left,"1,77m",116655,,,,Alex Smith,['England'],Fulham-FC,Central Midfield,2012-2013,,
34,Retired,"Mar 2, 1979",left,"1,77m",3259,,"Aug 1, 2009",€1.50m,Damien Duff,['Ireland'],Fulham-FC,Right Midfield,2012-2013,Newcastle United,
33,Retired,"Oct 23, 1979",right,"1,78m",4056,,"Jan 24, 2007",€500k,Simon Davies,['Wales'],Fulham-FC,Right Midfield,2012-2013,: Ablöse free transfer,
19,Without Club,"Sep 18, 1993",,"1,70m",185764,,,,Charles Banya,"['England', 'Sierra Leone']",Fulham-FC,Left Midfield,2012-2013,,
27,Retired,"Aug 18, 1985",left,"1,87m",39642,,"Aug 31, 2011",€13.00m,Bryan Ruiz,['Costa Rica'],Fulham-FC,Attacking Midfield,2012-2013,Twente Enschede FC,
19,Elazigspor,"Nov 19, 1993",right,"1,71m",146844,,"Jul 1, 2011",€3.00m,Kerim Frei,"['Türkiye', 'Switzerland']",Fulham-FC,Left Winger,2012-2013,Fulham FC U18,
26,Retired,"Jul 5, 1986",right,"1,81m",13979,,"Aug 31, 2012",€3.50m,Ashkan Dejagah,"['Iran', 'Germany']",Fulham-FC,Right Winger,2012-2013,VfL Wolfsburg,
21,AEL Limassol,"Aug 13, 1991",left,"1,81m",51040,,"Jan 1, 2012",€2.00m,Alexander Kacaniklic,"['Sweden', 'North Macedonia']",Fulham-FC,Right Winger,2012-2013,Fulham FC Reserves,Cruciate ligament injury - Return unknown
32,Retired,"Jan 30, 1981",,,65,,"Aug 31, 2012",€7.00m,Dimitar Berbatov,['Bulgaria'],Fulham-FC,Centre-Forward,2012-2013,Manchester United,
27,Independiente Santa Fe,"Jul 25, 1985",right,"1,81m",37934,,"Jul 12, 2012",€4.00m,Hugo Rodallega,['Colombia'],Fulham-FC,Centre-Forward,2012-2013,Wigan Athletic,
32,Retired,"Jan 1, 1981",,,2874,,"Jul 1, 2012",€3.00m,Mladen Petric,"['Croatia', 'Switzerland']",Fulham-FC,Centre-Forward,2012-2013,: Ablöse free transfer,
20,SS Turris Calcio,"Sep 29, 1992",left,"1,88m",129505,,,€250k,Marcello Trotta,['Italy'],Fulham-FC,Centre-Forward,2012-2013,,
31,Retired,"Sep 22, 1982",right,"1,97m",4311,,"Jul 1, 2013",€5.00m,Maarten Stekelenburg,['Netherlands'],Fulham-FC,Goalkeeper,2013-2014,: Ablöse €5.60m,
28,Retired,"Sep 20, 1985",right,"1,90m",67339,,"Jul 1, 2008",€2.00m,David Stockdale,['England'],Fulham-FC,Goalkeeper,2013-2014,Darlington FC (- 2012),
24,Buriram United,"Feb 7, 1990",right,"1,88m",61694,,"Jan 1, 2011",€500k,Neil Etheridge,"['Philippines', 'England']",Fulham-FC,Goalkeeper,2013-2014,Fulham FC Reserves,
22,Chelsea FC,"May 24, 1992",right,"1,93m",116648,,"Jul 1, 2012",,Marcus Bettinelli,"['England', 'Italy']",Fulham-FC,Goalkeeper,2013-2014,Fulham FC U21,"No eligibility - until Dec 31, 2024 - UEFA Conference League"
21,Venezia FC,"Mar 21, 1993",right,"1,97m",131758,,"Jul 1, 2014",,Jesse Joronen,['Finland'],Fulham-FC,Goalkeeper,2013-2014,Fulham FC U21,
29,Retired,"Mar 29, 1985",left,"1,91m",35548,,"Jul 1, 2013",€6.00m,Fernando Amorebieta,"['Venezuela', 'Spain']",Fulham-FC,Centre-Back,2013-2014,Athletic Bilbao,
30,Retired,"Nov 15, 1983",right,"1,80m",4315,,"Jan 31, 2014",€3.50m,Johnny Heitinga,['Netherlands'],Fulham-FC,Centre-Back,2013-2014,: Ablöse free transfer,
33,Retired,"Jun 20, 1981",right,"1,99m",25553,,"Jan 18, 2008",€3.00m,Brede Hangeland,"['Norway', 'United States']",Fulham-FC,Centre-Back,2013-2014,: Ablöse €3.30m,
29,Retired,"Feb 14, 1985",right,"1,89m",4277,,"Jul 1, 2010",€2.50m,Philippe Senderos,"['Switzerland', 'Spain']",Fulham-FC,Centre-Back,2013-2014,: Ablöse free transfer,
23,Retired,"Mar 6, 1991",left,"1,83m",51318,,"Jul 1, 2011",€1.00m,Matthew Briggs,"['Guyana', 'England']",Fulham-FC,Centre-Back,2013-2014,Fulham FC Reserves,
34,Retired,"Nov 8, 1979",right,"1,83m",3580,,"Jul 1, 2007",€700k,Aaron Hughes,['Northern Ireland'],Fulham-FC,Centre-Back,2013-2014,: Ablöse €1.50m,
22,Newcastle United,"May 9, 1992",left,"2,01m",134270,,"Jul 1, 2011",€500k,Dan Burn,['England'],Fulham-FC,Centre-Back,2013-2014,Darlington FC (- 2012),"Yellow card suspension - until Nov 26, 2024 - Premier League - 1 matchday"
29,Retired,"Oct 21, 1984",left,"1,77m",3548,,"Aug 31, 2012",€2.50m,Kieran Richardson,['England'],Fulham-FC,Left-Back,2013-2014,Sunderland AFC,
33,Avaldsnes IL,"Sep 24, 1980",,,3220,,"Jul 13, 2011",€1.00m,John Arne Riise,['Norway'],Fulham-FC,Left-Back,2013-2014,: Ablöse €2.63m,
31,Retired,"Mar 23, 1983",,,1662,,"Jul 1, 2013",€3.00m,Sascha Riether,['Germany'],Fulham-FC,Right-Back,2013-2014,1.FC Köln,
27,Retired,"Oct 31, 1986",right,"1,79m",25542,,"Sep 2, 2013",€1.00m,Elsad Zverotic,"['Montenegro', 'Switzerland']",Fulham-FC,Right-Back,2013-2014,BSC Young Boys,
19,Bromley FC,"Nov 21, 1994",right,"1,83m",196562,,,,Josh Passley,"['England', 'Jamaica']",Fulham-FC,Right-Back,2013-2014,,
29,Retired,"Feb 24, 1985",,,36787,,"Jan 30, 2014",€4.50m,William Kvist,['Denmark'],Fulham-FC,Defensive Midfield,2013-2014,: Ablöse ?,
31,Retired,"May 2, 1983",,,18091,,"Jul 1, 2013",€1.50m,Derek Boateng,['Ghana'],Fulham-FC,Defensive Midfield,2013-2014,Dnipro Dnipropetrovsk (-2020),
33,Retired,"May 18, 1981",right,"1,82m",5352,,"Mar 26, 2014",€750k,Mahamadou Diarra,['Mali'],Fulham-FC,Defensive Midfield,2013-2014,Without Club,
21,Retired,"Sep 23, 1992",right,"1,81m",129503,,,€200k,Josh Pritchard,"['Wales', 'England']",Fulham-FC,Defensive Midfield,2013-2014,,
23,Holstein Kiel,"Sep 18, 1990",left,"1,76m",55508,,"Jan 31, 2014",€7.50m,Lewis Holtby,"['Germany', 'England']",Fulham-FC,Central Midfield,2013-2014,Tottenham Hotspur,
25,Al-Nasr SC (UAE),"May 24, 1989",right,"1,85m",45287,,"Aug 7, 2013",€6.00m,Adel Taarabt,"['Morocco', 'France']",Fulham-FC,Central Midfield,2013-2014,: Ablöse ?,
33,Retired,"Oct 13, 1980",right,"1,80m",3785,,"Aug 19, 2013",€4.00m,Scott Parker,['England'],Fulham-FC,Central Midfield,2013-2014,Tottenham Hotspur,
22,UC Sampdoria,"Jun 2, 1992",left,"1,88m",130108,,"Jul 25, 2011",€3.50m,Pajtim Kasami,"['Switzerland', 'North Macedonia']",Fulham-FC,Central Midfield,2013-2014,: Ablöse €1.60m,
31,Retired,"Dec 14, 1982",right,"1,83m",13427,,"Jan 1, 2011",€2.50m,Steve Sidwell,['England'],Fulham-FC,Central Midfield,2013-2014,: Ablöse €600k,
